V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
30.2,,7.0,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Defined contribution
27.0,,7.7,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,Unknown pension provision
26.6,,7.8,Year,2016,K02000001,,,£500 - £600,,Male,,Information and communication ,,No pension provision
13.0,,5.1,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Defined benefit
26.1,,3.5,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Defined contribution
32.0,,3.1,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Group personal pension
1.9,,15.0,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Group self-invested personal pension
4.9,,9.4,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Group stakeholder pension
2.2,,14.0,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,Unknown pension provision
19.9,,4.3,Year,2016,K02000001,,,£600 and over,,Male,,Information and communication ,,No pension provision
15.2,,4.4,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Defined benefit
40.0,,2.3,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Defined contribution
25.7,,3.2,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Group personal pension
2.0,,14.0,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Group self-invested personal pension
4.2,,9.2,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,Unknown pension provision
12.4,,4.9,Year,2016,K02000001,,,Financial and insurance activities,,Male,,Financial and insurance activities ,,No pension provision
,x,65.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Defined benefit
,x,54.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Defined contribution
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,97.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,Unknown pension provision
,x,24.0,Year,2016,K02000001,,,Less than £100,,Male,,Financial and insurance activities ,,No pension provision
,x,98.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Defined benefit
,x,34.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Defined contribution
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Group personal pension
,x,98.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,98.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,Unknown pension provision
72.8,,9.4,Year,2016,K02000001,,,£100 - £200,,Male,,Financial and insurance activities ,,No pension provision
,x,99.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Defined benefit
28.6,,16.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Defined contribution
29.7,,15.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,Unknown pension provision
37.0,,13.0,Year,2016,K02000001,,,£200 - £300,,Male,,Financial and insurance activities ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Defined benefit
42.3,,6.2,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Defined contribution
29.6,,8.5,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Group personal pension
,x,73.0,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Group stakeholder pension
,x,72.0,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,Unknown pension provision
16.5,,12.0,Year,2016,K02000001,,,£300 - £400,,Male,,Financial and insurance activities ,,No pension provision
8.3,,18.0,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Defined benefit
42.7,,6.3,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Defined contribution
28.2,,8.8,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Group personal pension
,x,59.0,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,Unknown pension provision
13.9,,14.0,Year,2016,K02000001,,,£400 - £500,,Male,,Financial and insurance activities ,,No pension provision
13.2,,15.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Defined benefit
38.4,,7.4,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Defined contribution
26.5,,10.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Group stakeholder pension
,x,99.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,Unknown pension provision
14.8,,14.0,Year,2016,K02000001,,,£500 - £600,,Male,,Financial and insurance activities ,,No pension provision
18.9,,4.9,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Defined benefit
40.5,,2.9,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Defined contribution
25.1,,4.2,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Group personal pension
2.3,,16.0,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Group self-invested personal pension
3.7,,13.0,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,Unknown pension provision
8.8,,7.7,Year,2016,K02000001,,,£600 and over,,Male,,Financial and insurance activities ,,No pension provision
19.5,,6.4,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Defined benefit
22.0,,6.0,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Defined contribution
12.9,,8.4,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Group personal pension
,x,25.0,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Group self-invested personal pension
5.0,,14.0,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,Unknown pension provision
37.6,,4.1,Year,2016,K02000001,,,Real estate activities,,Male,,Real estate activities ,,No pension provision
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Defined benefit
,x,49.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Defined contribution
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Group self-invested personal pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,Unknown pension provision
87.9,,5.9,Year,2016,K02000001,,,Less than £100,,Male,,Real estate activities ,,No pension provision
,x,70.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Defined benefit
,x,59.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Defined contribution
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,Unknown pension provision
84.6,,5.9,Year,2016,K02000001,,,£100 - £200,,Male,,Real estate activities ,,No pension provision
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Defined benefit
,x,24.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Defined contribution
,x,31.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Group personal pension
,x,99.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Group self-invested personal pension
,x,43.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Group stakeholder pension
,x,73.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,Unknown pension provision
54.1,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Real estate activities ,,No pension provision
18.6,,17.0,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Defined benefit
23.0,,15.0,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Defined contribution
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Group stakeholder pension
,x,60.0,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,Unknown pension provision
43.5,,9.2,Year,2016,K02000001,,,£300 - £400,,Male,,Real estate activities ,,No pension provision
25.5,,12.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Defined benefit
22.8,,13.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Defined contribution
13.6,,18.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Group personal pension
,x,70.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Group stakeholder pension
,x,72.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,Unknown pension provision
32.0,,11.0,Year,2016,K02000001,,,£400 - £500,,Male,,Real estate activities ,,No pension provision
30.8,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Defined benefit
19.8,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Defined contribution
,x,25.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Group personal pension
,x,49.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Group stakeholder pension
,x,73.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,Unknown pension provision
30.7,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Real estate activities ,,No pension provision
18.6,,12.0,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Defined benefit
26.1,,9.3,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Defined contribution
18.5,,12.0,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Group personal pension
,x,35.0,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Group stakeholder pension
,x,44.0,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,Unknown pension provision
27.4,,9.1,Year,2016,K02000001,,,£600 and over,,Male,,Real estate activities ,,No pension provision
7.7,,5.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Defined benefit
19.1,,2.9,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Defined contribution
31.4,,2.1,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Group personal pension
1.8,,11.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Group self-invested personal pension
5.6,,6.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Group stakeholder pension
1.1,,14.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,Unknown pension provision
33.2,,2.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Male,,"Professional, scientific and technical activities ",,No pension provision
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Professional, scientific and technical activities ",,Defined benefit
,x,37.0,Year,2016,K02000001,,,Less than £100,,Male,,"Professional, scientific and technical activities ",,Defined contribution
