V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
,x,51.0,Year,2016,K02000001,,,£400 - £500,,All,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£400 - £500,,All,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,40.0,Year,2016,K02000001,,,£400 - £500,,All,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
11.0,,12.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
5.0,,17.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
,x,21.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,42.0,Year,2016,K02000001,,,£500 - £600,,All,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
61.0,,5.4,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Defined benefit
23.0,,8.7,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Defined contribution
14.0,,11.0,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Group personal pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,Unknown pension provision
,x,21.0,Year,2016,K02000001,,,£600 and over,,All,,"Electricity, gas, steam and air conditioning supply ",,No pension provision
30.0,,7.6,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
44.0,,5.9,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
27.0,,7.6,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,23.0,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
16.0,,10.0,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
34.0,,6.7,Year,2016,K02000001,,,"Water supply; sewerage, waste management and remediation activities",,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
,x,,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
,x,,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
,x,72.0,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
,x,58.0,Year,2016,K02000001,,,Less than £100,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
,x,51.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
,x,42.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
,x,50.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
,x,21.0,Year,2016,K02000001,,,£100 - £200,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
,x,32.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
,x,26.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
,x,36.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
5.0,,18.0,Year,2016,K02000001,,,£200 - £300,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
,x,24.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
7.0,,14.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
4.0,,18.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,x,51.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
7.0,,15.0,Year,2016,K02000001,,,£300 - £400,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
5.0,,19.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
8.0,,13.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
5.0,,17.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,58.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,x,46.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
7.0,,15.0,Year,2016,K02000001,,,£400 - £500,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
5.0,,19.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
9.0,,14.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
,x,34.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,x,59.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
16.0,,11.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined benefit
18.0,,9.9,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Defined contribution
11.0,,12.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group personal pension
,x,30.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group self-invested personal pension
9.0,,14.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Group stakeholder pension
,x,37.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,Unknown pension provision
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,All,,"Water supply; sewerage, waste management and remediation activities ",,No pension provision
50.0,,5.9,Year,2016,K02000001,,,Construction,,All,,Construction ,,Defined benefit
161.0,,3.3,Year,2016,K02000001,,,Construction,,All,,Construction ,,Defined contribution
165.0,,3.3,Year,2016,K02000001,,,Construction,,All,,Construction ,,Group personal pension
15.0,,11.0,Year,2016,K02000001,,,Construction,,All,,Construction ,,Group self-invested personal pension
74.0,,4.9,Year,2016,K02000001,,,Construction,,All,,Construction ,,Group stakeholder pension
17.0,,10.0,Year,2016,K02000001,,,Construction,,All,,Construction ,,Unknown pension provision
493.0,,1.8,Year,2016,K02000001,,,Construction,,All,,Construction ,,No pension provision
,x,59.0,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Defined benefit
,x,34.0,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Defined contribution
,x,50.0,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,Unknown pension provision
20.0,,8.4,Year,2016,K02000001,,,Less than £100,,All,,Construction ,,No pension provision
,x,29.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Defined benefit
4.0,,19.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Defined contribution
,x,26.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Group personal pension
,x,42.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,Unknown pension provision
61.0,,5.0,Year,2016,K02000001,,,£100 - £200,,All,,Construction ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Defined benefit
7.0,,14.0,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Defined contribution
7.0,,16.0,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Group personal pension
,x,72.0,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,Unknown pension provision
60.0,,5.2,Year,2016,K02000001,,,£200 - £300,,All,,Construction ,,No pension provision
4.0,,20.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Defined benefit
15.0,,10.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Defined contribution
13.0,,11.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,Unknown pension provision
67.0,,5.1,Year,2016,K02000001,,,£300 - £400,,All,,Construction ,,No pension provision
8.0,,14.0,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Defined benefit
27.0,,7.8,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Defined contribution
25.0,,8.3,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Group self-invested personal pension
12.0,,12.0,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,Unknown pension provision
85.0,,4.5,Year,2016,K02000001,,,£400 - £500,,All,,Construction ,,No pension provision
8.0,,15.0,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Defined benefit
28.0,,7.9,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Defined contribution
24.0,,8.4,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Group personal pension
,x,34.0,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Group self-invested personal pension
13.0,,12.0,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,Unknown pension provision
70.0,,5.1,Year,2016,K02000001,,,£500 - £600,,All,,Construction ,,No pension provision
26.0,,8.5,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Defined benefit
78.0,,5.0,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Defined contribution
93.0,,4.5,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Group personal pension
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Group self-invested personal pension
38.0,,7.0,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Group stakeholder pension
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,Unknown pension provision
129.0,,3.8,Year,2016,K02000001,,,£600 and over,,All,,Construction ,,No pension provision
236.0,,2.4,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
1040.0,,1.1,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
608.0,,1.6,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
21.0,,8.9,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
350.0,,1.9,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
47.0,,5.7,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
1860.0,,0.8,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
