V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
17.5,,2.3,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,Defined contribution
18.5,,2.2,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,Group personal pension
0.6,,13.0,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
4.7,,4.7,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,Group stakeholder pension
1.2,,9.3,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,Unknown pension provision
23.2,,1.9,Year,2016,K02000001,,,Total,,Female,,Associate professional and technical occupations,,No pension provision
6.7,,20.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Defined benefit
,x,33.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Defined contribution
,x,33.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,Unknown pension provision
84.7,,2.5,Year,2016,K02000001,,,Less than £100,,Female,,Associate professional and technical occupations,,No pension provision
24.1,,7.4,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Defined benefit
8.4,,14.0,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Defined contribution
10.5,,13.0,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
4.9,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,Unknown pension provision
51.5,,4.2,Year,2016,K02000001,,,£100 - £200,,Female,,Associate professional and technical occupations,,No pension provision
32.5,,5.0,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Defined benefit
15.1,,8.5,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Defined contribution
14.0,,8.9,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
4.9,,16.0,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,Unknown pension provision
32.7,,5.3,Year,2016,K02000001,,,£200 - £300,,Female,,Associate professional and technical occupations,,No pension provision
35.5,,3.5,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Defined benefit
17.2,,5.8,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Defined contribution
16.3,,5.9,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
4.5,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,Unknown pension provision
24.9,,4.7,Year,2016,K02000001,,,£300 - £400,,Female,,Associate professional and technical occupations,,No pension provision
34.2,,3.2,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Defined benefit
16.9,,5.1,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Defined contribution
20.6,,4.6,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Group personal pension
,x,31.0,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
5.3,,9.8,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Group stakeholder pension
1.8,,18.0,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,Unknown pension provision
20.7,,4.6,Year,2016,K02000001,,,£400 - £500,,Female,,Associate professional and technical occupations,,No pension provision
37.1,,3.3,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Defined benefit
18.9,,5.4,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Defined contribution
21.1,,5.0,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
5.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,Unknown pension provision
15.7,,6.1,Year,2016,K02000001,,,£500 - £600,,Female,,Associate professional and technical occupations,,No pension provision
37.7,,2.4,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Defined benefit
21.4,,3.6,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Defined contribution
21.8,,3.6,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Group personal pension
1.0,,19.0,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Group self-invested personal pension
4.7,,8.8,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Group stakeholder pension
1.3,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,Unknown pension provision
12.2,,5.2,Year,2016,K02000001,,,£600 and over,,Female,,Associate professional and technical occupations,,No pension provision
31.9,,1.0,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Defined benefit
14.5,,1.7,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Defined contribution
13.6,,1.8,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Group personal pension
0.6,,9.7,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
3.8,,3.6,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
1.1,,6.7,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,Unknown pension provision
34.5,,1.0,Year,2016,K02000001,,,Total,,Female,,Administrative and secretarial occupations,,No pension provision
9.4,,9.1,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Defined benefit
4.4,,14.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Defined contribution
,x,21.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,70.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,Unknown pension provision
83.0,,1.3,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and secretarial occupations,,No pension provision
24.1,,3.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Defined benefit
8.2,,5.6,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Defined contribution
6.3,,6.6,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,28.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
2.2,,11.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,Unknown pension provision
58.3,,1.4,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and secretarial occupations,,No pension provision
33.7,,2.2,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Defined benefit
14.7,,3.8,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Defined contribution
11.3,,4.5,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
3.7,,8.2,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
1.1,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,Unknown pension provision
35.2,,2.2,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and secretarial occupations,,No pension provision
35.4,,2.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Defined benefit
17.2,,3.2,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Defined contribution
15.1,,3.5,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Group personal pension
0.5,,20.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
4.2,,7.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
1.5,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,Unknown pension provision
26.2,,2.5,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and secretarial occupations,,No pension provision
35.9,,2.4,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Defined benefit
17.2,,3.9,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Defined contribution
19.8,,3.6,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
4.6,,8.2,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
1.4,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,Unknown pension provision
20.4,,3.5,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and secretarial occupations,,No pension provision
36.9,,3.4,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Defined benefit
16.3,,5.8,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Defined contribution
20.6,,5.1,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,27.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
5.4,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
1.7,,20.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,Unknown pension provision
18.2,,5.5,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and secretarial occupations,,No pension provision
37.4,,3.3,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Defined benefit
19.5,,5.2,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Defined contribution
20.3,,5.1,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Group personal pension
,x,22.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Group self-invested personal pension
5.5,,11.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,Unknown pension provision
15.0,,6.1,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and secretarial occupations,,No pension provision
17.2,,6.3,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Defined benefit
21.8,,5.4,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Defined contribution
11.1,,8.3,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Group personal pension
,x,70.0,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Group self-invested personal pension
3.2,,16.0,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,Unknown pension provision
45.5,,3.2,Year,2016,K02000001,,,Total,,Female,,Skilled trades occupations,,No pension provision
,x,30.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Defined benefit
,x,43.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Defined contribution
,x,69.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,Unknown pension provision
76.0,,6.8,Year,2016,K02000001,,,Less than £100,,Female,,Skilled trades occupations,,No pension provision
16.9,,14.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Defined benefit
10.7,,19.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Defined contribution
,x,37.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,57.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,Unknown pension provision
68.2,,4.4,Year,2016,K02000001,,,£100 - £200,,Female,,Skilled trades occupations,,No pension provision
22.2,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Defined benefit
20.2,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Defined contribution
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Group personal pension
,x,70.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,37.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,Unknown pension provision
46.6,,6.1,Year,2016,K02000001,,,£200 - £300,,Female,,Skilled trades occupations,,No pension provision
13.6,,14.0,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Defined benefit
27.4,,9.2,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Defined contribution
15.7,,13.0,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,37.0,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,Unknown pension provision
36.3,,7.6,Year,2016,K02000001,,,£300 - £400,,Female,,Skilled trades occupations,,No pension provision
14.2,,20.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Defined benefit
32.9,,12.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Defined contribution
17.6,,18.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,40.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,Unknown pension provision
30.2,,12.0,Year,2016,K02000001,,,£400 - £500,,Female,,Skilled trades occupations,,No pension provision
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Defined benefit
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Defined contribution
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,56.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,Unknown pension provision
,x,24.0,Year,2016,K02000001,,,£500 - £600,,Female,,Skilled trades occupations,,No pension provision
,x,22.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Defined benefit
,x,21.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Defined contribution
,x,29.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Group self-invested personal pension
,x,43.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,Unknown pension provision
,x,22.0,Year,2016,K02000001,,,£600 and over,,Female,,Skilled trades occupations,,No pension provision
34.7,,1.1,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Defined benefit
15.2,,1.9,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Defined contribution
6.4,,3.0,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Group personal pension
0.2,,17.0,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
1.6,,6.3,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
1.6,,6.3,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
40.3,,0.9,Year,2016,K02000001,,,Total,,Female,,"Caring, leisure and other service occupations",,No pension provision
18.0,,5.1,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Defined benefit
6.2,,9.5,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Defined contribution
2.5,,16.0,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
72.3,,1.5,Year,2016,K02000001,,,Less than £100,,Female,,"Caring, leisure and other service occupations",,No pension provision
27.2,,2.6,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Defined benefit
12.0,,4.4,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Defined contribution
4.2,,7.7,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
1.1,,15.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
0.9,,17.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
54.4,,1.5,Year,2016,K02000001,,,£100 - £200,,Female,,"Caring, leisure and other service occupations",,No pension provision
38.7,,1.8,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Defined benefit
16.9,,3.2,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Defined contribution
6.4,,5.6,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,35.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
1.6,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
1.9,,10.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
34.4,,2.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Caring, leisure and other service occupations",,No pension provision
39.0,,2.1,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Defined benefit
19.7,,3.5,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Defined contribution
9.2,,5.4,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,27.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
2.0,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
2.3,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
27.4,,2.8,Year,2016,K02000001,,,£300 - £400,,Female,,"Caring, leisure and other service occupations",,No pension provision
46.5,,2.8,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Defined benefit
16.9,,5.8,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Defined contribution
8.5,,8.7,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,58.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
2.5,,16.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
1.9,,19.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
23.5,,4.7,Year,2016,K02000001,,,£400 - £500,,Female,,"Caring, leisure and other service occupations",,No pension provision
42.7,,5.7,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Defined benefit
18.8,,10.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Defined contribution
10.3,,15.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,70.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
23.2,,9.1,Year,2016,K02000001,,,£500 - £600,,Female,,"Caring, leisure and other service occupations",,No pension provision
44.8,,6.0,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Defined benefit
16.7,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Defined contribution
10.2,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Group personal pension
,x,,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,Unknown pension provision
24.1,,9.9,Year,2016,K02000001,,,£600 and over,,Female,,"Caring, leisure and other service occupations",,No pension provision
8.7,,2.8,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Defined benefit
24.8,,1.5,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Defined contribution
9.2,,2.8,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Group personal pension
0.2,,18.0,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Group self-invested personal pension
6.7,,3.1,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Group stakeholder pension
0.8,,10.0,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,Unknown pension provision
49.7,,0.8,Year,2016,K02000001,,,Total,,Female,,Sales and customer service occupations,,No pension provision
3.2,,11.0,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Defined benefit
8.3,,6.6,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Defined contribution
1.9,,16.0,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Group self-invested personal pension
1.2,,19.0,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,Unknown pension provision
85.2,,0.8,Year,2016,K02000001,,,Less than £100,,Female,,Sales and customer service occupations,,No pension provision
5.9,,5.9,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Defined benefit
21.6,,2.8,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Defined contribution
4.4,,7.2,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Group self-invested personal pension
5.5,,6.0,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,Unknown pension provision
62.1,,1.2,Year,2016,K02000001,,,£100 - £200,,Female,,Sales and customer service occupations,,No pension provision
9.4,,5.5,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Defined benefit
34.1,,2.5,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Defined contribution
11.0,,5.2,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Group self-invested personal pension
9.0,,5.5,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Group stakeholder pension
1.0,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,Unknown pension provision
35.2,,2.4,Year,2016,K02000001,,,£200 - £300,,Female,,Sales and customer service occupations,,No pension provision
11.2,,6.1,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Defined benefit
31.3,,3.2,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Defined contribution
17.9,,4.8,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Group self-invested personal pension
11.0,,6.0,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Group stakeholder pension
1.7,,18.0,Year,2016,K02000001,,,£300 - £400,,Female,,Sales and customer service occupations,,Unknown pension provision
