V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
35.0,,7.8,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Defined benefit
16.0,,12.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Defined contribution
17.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Unknown pension provision
55.0,,6.5,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,No pension provision
92.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Defined benefit
34.0,,7.9,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Defined contribution
37.0,,7.6,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group self-invested personal pension
10.0,,15.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Unknown pension provision
59.0,,6.2,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,No pension provision
124.0,,4.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Defined benefit
47.0,,6.7,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Defined contribution
57.0,,6.1,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group self-invested personal pension
14.0,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Unknown pension provision
60.0,,6.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,No pension provision
870.0,,1.3,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Defined benefit
319.0,,2.4,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Defined contribution
390.0,,2.2,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group personal pension
19.0,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group self-invested personal pension
90.0,,4.8,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group stakeholder pension
22.0,,10.0,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Unknown pension provision
242.0,,2.9,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,No pension provision
656.0,,1.3,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Defined benefit
403.0,,1.9,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Defined contribution
425.0,,1.8,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Group personal pension
23.0,,8.9,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
120.0,,3.8,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Group stakeholder pension
27.0,,8.1,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,Unknown pension provision
449.0,,1.8,Year,2016,K02000001,,,Associate professional and technical occupations,,Male,,Associate professional and technical occupations,,No pension provision
,x,23.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Defined benefit
,x,38.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Defined contribution
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Unknown pension provision
30.0,,8.1,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,No pension provision
6.0,,17.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Defined benefit
5.0,,20.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Defined contribution
,x,27.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Unknown pension provision
30.0,,8.1,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,No pension provision
13.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Defined benefit
10.0,,13.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Defined contribution
12.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Unknown pension provision
37.0,,7.2,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,No pension provision
40.0,,6.6,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Defined benefit
38.0,,6.9,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Defined contribution
36.0,,7.1,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
12.0,,13.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Unknown pension provision
60.0,,5.6,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,No pension provision
79.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Defined benefit
69.0,,5.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Defined contribution
66.0,,5.2,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
20.0,,9.6,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group stakeholder pension
4.0,,20.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Unknown pension provision
86.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,No pension provision
109.0,,3.9,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Defined benefit
69.0,,5.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Defined contribution
71.0,,5.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group personal pension
,x,23.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
20.0,,9.6,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group stakeholder pension
5.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Unknown pension provision
64.0,,5.3,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,No pension provision
406.0,,1.8,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Defined benefit
210.0,,2.7,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Defined contribution
236.0,,2.6,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group personal pension
14.0,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
65.0,,5.2,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group stakeholder pension
15.0,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Unknown pension provision
143.0,,3.5,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,No pension provision
220.0,,1.9,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Defined benefit
143.0,,2.6,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Defined contribution
128.0,,2.8,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Group personal pension
4.0,,17.0,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
34.0,,5.9,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
9.0,,11.0,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,Unknown pension provision
211.0,,2.0,Year,2016,K02000001,,,Administrative and secretarial occupations,,Male,,Administrative and secretarial occupations,,No pension provision
,x,21.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Defined benefit
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Defined contribution
,x,35.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Unknown pension provision
34.0,,5.8,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,No pension provision
5.0,,15.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Defined benefit
6.0,,14.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Defined contribution
,x,24.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Unknown pension provision
34.0,,5.8,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,No pension provision
16.0,,8.7,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Defined benefit
16.0,,8.5,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Defined contribution
10.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Unknown pension provision
30.0,,6.2,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,No pension provision
59.0,,4.3,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Defined benefit
39.0,,5.3,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Defined contribution
32.0,,6.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
9.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Unknown pension provision
46.0,,5.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,No pension provision
49.0,,4.7,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Defined benefit
33.0,,5.8,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Defined contribution
32.0,,6.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group personal pension
,x,30.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
8.0,,13.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Unknown pension provision
