V4_0,Time_codelist,Time,Geography_codelist,Geography,Age Group_codelist,Age Group
17.784411012435417,Deccenial,2011,J01000088,,,65+
2.912040650082314,Deccenial,2011,J01000088,,,85+
16.796615159809384,Deccenial,2011,J01000089,,,0-15
60.02529906328037,Deccenial,2011,J01000089,,,16-64
23.178085776910244,Deccenial,2011,J01000089,,,65+
3.6618213144608136,Deccenial,2011,J01000089,,,85+
21.08928006232805,Deccenial,2011,J01000090,,,0-15
65.30080588220972,Deccenial,2011,J01000090,,,16-64
13.609914055462225,Deccenial,2011,J01000090,,,65+
2.0828768290604533,Deccenial,2011,J01000090,,,85+
18.953200174952617,Deccenial,2011,J01000091,,,0-15
64.60902949895514,Deccenial,2011,J01000091,,,16-64
16.437770326092238,Deccenial,2011,J01000091,,,65+
1.8544977401953637,Deccenial,2011,J01000091,,,85+
20.759956726855002,Deccenial,2011,J01000092,,,0-15
65.78744855737595,Deccenial,2011,J01000092,,,16-64
13.452594715769045,Deccenial,2011,J01000092,,,65+
1.7309257999397747,Deccenial,2011,J01000092,,,85+
19.314682936965184,Deccenial,2011,J01000093,,,0-15
65.89848693779633,Deccenial,2011,J01000093,,,16-64
14.786830125238481,Deccenial,2011,J01000093,,,65+
2.0334724872022516,Deccenial,2011,J01000093,,,85+
18.761256633103265,Deccenial,2011,J01000094,,,0-15
64.53964148001306,Deccenial,2011,J01000094,,,16-64
16.69910188688368,Deccenial,2011,J01000094,,,65+
2.070616108015327,Deccenial,2011,J01000094,,,85+
19.07463634818968,Deccenial,2011,J01000095,,,0-15
64.59556895163375,Deccenial,2011,J01000095,,,16-64
16.32979470017656,Deccenial,2011,J01000095,,,65+
1.97173526000458,Deccenial,2011,J01000095,,,85+
17.08341461735309,Deccenial,2011,J01000096,,,0-15
65.4321058490068,Deccenial,2011,J01000096,,,16-64
17.48447953364011,Deccenial,2011,J01000096,,,65+
2.032291750341393,Deccenial,2011,J01000096,,,85+
17.90946200064211,Deccenial,2011,J01000097,,,0-15
61.07232949594093,Deccenial,2011,J01000097,,,16-64
21.01820850341696,Deccenial,2011,J01000097,,,65+
2.8785029583084896,Deccenial,2011,J01000097,,,85+
16.937348524946376,Deccenial,2011,J01000098,,,0-15
65.79992757054907,Deccenial,2011,J01000098,,,16-64
17.262723904504554,Deccenial,2011,J01000098,,,65+
2.3294425718026575,Deccenial,2011,J01000098,,,85+
20.007015966805707,Deccenial,2011,J01000099,,,0-15
67.06825768330583,Deccenial,2011,J01000099,,,16-64
12.924726349888457,Deccenial,2011,J01000099,,,65+
1.6695808507955996,Deccenial,2011,J01000099,,,85+
21.277579647288807,Deccenial,2011,J01000100,,,0-15
65.14016661645286,Deccenial,2011,J01000100,,,16-64
13.582253736258346,Deccenial,2011,J01000100,,,65+
1.4342467577054854,Deccenial,2011,J01000100,,,85+
18.538856031677263,Deccenial,2011,J01000101,,,0-15
65.5509768163545,Deccenial,2011,J01000101,,,16-64
15.91016715196824,Deccenial,2011,J01000101,,,65+
2.022145872585667,Deccenial,2011,J01000101,,,85+
23.50948309021511,Deccenial,2011,J01000102,,,0-15
62.94493594105985,Deccenial,2011,J01000102,,,16-64
13.545580968725035,Deccenial,2011,J01000102,,,65+
1.6554723792052548,Deccenial,2011,J01000102,,,85+
19.301203945459818,Deccenial,2011,J01000103,,,0-15
65.36480997969248,Deccenial,2011,J01000103,,,16-64
15.333986074847694,Deccenial,2011,J01000103,,,65+
1.8282806304999517,Deccenial,2011,J01000103,,,85+
20.563692550663234,Deccenial,2011,J01000104,,,0-15
66.07062861134523,Deccenial,2011,J01000104,,,16-64
13.36567883799154,Deccenial,2011,J01000104,,,65+
1.8997289355595544,Deccenial,2011,J01000104,,,85+
21.42847350743711,Deccenial,2011,J01000105,,,0-15
63.45877030639523,Deccenial,2011,J01000105,,,16-64
15.112756186167662,Deccenial,2011,J01000105,,,65+
2.0261841113167454,Deccenial,2011,J01000105,,,85+
18.512452027115888,Deccenial,2011,J01000106,,,0-15
61.778314463002594,Deccenial,2011,J01000106,,,16-64
19.709233509881518,Deccenial,2011,J01000106,,,65+
3.3488360971293982,Deccenial,2011,J01000106,,,85+
18.610812829730612,Deccenial,2011,J01000107,,,0-15
65.3975442364256,Deccenial,2011,J01000107,,,16-64
15.991642933843783,Deccenial,2011,J01000107,,,65+
1.7052616835519865,Deccenial,2011,J01000107,,,85+
19.812733710907665,Deccenial,2011,J01000108,,,0-15
65.09983237286623,Deccenial,2011,J01000108,,,16-64
15.087433916226109,Deccenial,2011,J01000108,,,65+
2.313056070780309,Deccenial,2011,J01000108,,,85+
19.458284880019693,Deccenial,2011,J01000109,,,0-15
64.25248915636061,Deccenial,2011,J01000109,,,16-64
16.289225963619696,Deccenial,2011,J01000109,,,65+
2.2786497016407634,Deccenial,2011,J01000109,,,85+
18.673429652631473,Deccenial,2011,J01000110,,,0-15
66.4163829341108,Deccenial,2011,J01000110,,,16-64
14.910187413257717,Deccenial,2011,J01000110,,,65+
2.057851487224547,Deccenial,2011,J01000110,,,85+
17.50641495601173,Deccenial,2011,J01000111,,,0-15
60.927419354838705,Deccenial,2011,J01000111,,,16-64
21.56616568914956,Deccenial,2011,J01000111,,,65+
4.037756598240469,Deccenial,2011,J01000111,,,85+
15.646325266126235,Deccenial,2011,J01000112,,,0-15
68.97560209629616,Deccenial,2011,J01000112,,,16-64
15.378072637577613,Deccenial,2011,J01000112,,,65+
2.2932328367388335,Deccenial,2011,J01000112,,,85+
