V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type
375.646036019647,Month,Sep 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
342.041427313283,Month,Sep 2002,K03000001,,,Public sector excluding financial services,,Regular Pay
379.309904015778,Month,Sep 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
392.50645112634,Month,Sep 2002,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
216.436129723995,Month,Sep 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
324.723994319883,Month,Oct 2002,K03000001,,,Whole Economy,,Regular Pay
319.500165559661,Month,Oct 2002,K03000001,,,Private sector,,Regular Pay
344.239745591724,Month,Oct 2002,K03000001,,,Public sector,,Regular Pay
309.966099156422,Month,Oct 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
376.377014138771,Month,Oct 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
343.910084295216,Month,Oct 2002,K03000001,,,Public sector excluding financial services,,Regular Pay
380.460824551954,Month,Oct 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
391.951668182295,Month,Oct 2002,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
216.628257495956,Month,Oct 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
325.678406671491,Month,Nov 2002,K03000001,,,Whole Economy,,Regular Pay
320.221512512992,Month,Nov 2002,K03000001,,,Private sector,,Regular Pay
346.104477049635,Month,Nov 2002,K03000001,,,Public sector,,Regular Pay
310.92347195043,Month,Nov 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
378.169039541408,Month,Nov 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
345.7850149935,Month,Nov 2002,K03000001,,,Public sector excluding financial services,,Regular Pay
379.941710098994,Month,Nov 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
397.075056588405,Month,Nov 2002,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
217.078504364408,Month,Nov 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
325.40969641021,Month,Dec 2002,K03000001,,,Whole Economy,,Regular Pay
319.461096804624,Month,Dec 2002,K03000001,,,Private sector,,Regular Pay
347.796385740552,Month,Dec 2002,K03000001,,,Public sector,,Regular Pay
310.458680375959,Month,Dec 2002,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
373.343523813907,Month,Dec 2002,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
347.480509964666,Month,Dec 2002,K03000001,,,Public sector excluding financial services,,Regular Pay
383.36805522795,Month,Dec 2002,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
394.930290015065,Month,Dec 2002,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
216.440746885405,Month,Dec 2002,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
328.335393539855,Month,Jan 2003,K03000001,,,Whole Economy,,Regular Pay
322.698631110163,Month,Jan 2003,K03000001,,,Private sector,,Regular Pay
348.521360541429,Month,Jan 2003,K03000001,,,Public sector,,Regular Pay
314.228629568105,Month,Jan 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
381.014734163416,Month,Jan 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
348.262759905073,Month,Jan 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
382.532130939312,Month,Jan 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
399.153410355898,Month,Jan 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
220.163696124256,Month,Jan 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
329.189386702636,Month,Feb 2003,K03000001,,,Whole Economy,,Regular Pay
323.770053219675,Month,Feb 2003,K03000001,,,Private sector,,Regular Pay
349.836208705425,Month,Feb 2003,K03000001,,,Public sector,,Regular Pay
314.978332299625,Month,Feb 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
382.849463910587,Month,Feb 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
349.588761706831,Month,Feb 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
383.699648505414,Month,Feb 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
402.344238120699,Month,Feb 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
218.834786797353,Month,Feb 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
329.984007830828,Month,Mar 2003,K03000001,,,Whole Economy,,Regular Pay
324.134868198191,Month,Mar 2003,K03000001,,,Private sector,,Regular Pay
351.214243824964,Month,Mar 2003,K03000001,,,Public sector,,Regular Pay
315.551470744818,Month,Mar 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
383.437834023728,Month,Mar 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
350.940611936839,Month,Mar 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
383.242980090954,Month,Mar 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
403.37941570153,Month,Mar 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
218.537959762284,Month,Mar 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
331.375063119671,Month,Apr 2003,K03000001,,,Whole Economy,,Regular Pay
325.472014645325,Month,Apr 2003,K03000001,,,Private sector,,Regular Pay
352.547983559479,Month,Apr 2003,K03000001,,,Public sector,,Regular Pay
316.703247410577,Month,Apr 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
384.501544498309,Month,Apr 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
352.318914274503,Month,Apr 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
385.359611322503,Month,Apr 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
405.77035553059,Month,Apr 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
219.363143997094,Month,Apr 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
331.958312446364,Month,May 2003,K03000001,,,Whole Economy,,Regular Pay
326.214135851192,Month,May 2003,K03000001,,,Private sector,,Regular Pay
352.377032809147,Month,May 2003,K03000001,,,Public sector,,Regular Pay
317.470397304462,Month,May 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
385.999256019911,Month,May 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
352.125291502265,Month,May 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
387.662532037864,Month,May 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
403.76241392002,Month,May 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
220.695717294287,Month,May 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
332.858426875196,Month,Jun 2003,K03000001,,,Whole Economy,,Regular Pay
326.579885603965,Month,Jun 2003,K03000001,,,Private sector,,Regular Pay
355.517189238196,Month,Jun 2003,K03000001,,,Public sector,,Regular Pay
318.313877102444,Month,Jun 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
384.558208640009,Month,Jun 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
355.278666253839,Month,Jun 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
389.317968593808,Month,Jun 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
409.145853554994,Month,Jun 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
220.166690640024,Month,Jun 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
333.502439973231,Month,Jul 2003,K03000001,,,Whole Economy,,Regular Pay
326.635199217113,Month,Jul 2003,K03000001,,,Private sector,,Regular Pay
358.789761878644,Month,Jul 2003,K03000001,,,Public sector,,Regular Pay
319.12609916447,Month,Jul 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
384.380921278479,Month,Jul 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
358.544164066337,Month,Jul 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
390.305123835243,Month,Jul 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
405.886802712367,Month,Jul 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
219.700540914995,Month,Jul 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
334.577856150433,Month,Aug 2003,K03000001,,,Whole Economy,,Regular Pay
327.180530374773,Month,Aug 2003,K03000001,,,Private sector,,Regular Pay
361.807885502233,Month,Aug 2003,K03000001,,,Public sector,,Regular Pay
320.439546463344,Month,Aug 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
384.256460862945,Month,Aug 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
361.605059296298,Month,Aug 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
392.028025619085,Month,Aug 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
406.144786443886,Month,Aug 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
220.097762503653,Month,Aug 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
335.897814509421,Month,Sep 2003,K03000001,,,Whole Economy,,Regular Pay
328.788209514599,Month,Sep 2003,K03000001,,,Private sector,,Regular Pay
361.569500057406,Month,Sep 2003,K03000001,,,Public sector,,Regular Pay
321.27057927766,Month,Sep 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
386.32988877068,Month,Sep 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
361.322992447849,Month,Sep 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
394.378712210254,Month,Sep 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
411.356258631225,Month,Sep 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
221.034487301995,Month,Sep 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
336.765334905183,Month,Oct 2003,K03000001,,,Whole Economy,,Regular Pay
329.847870868069,Month,Oct 2003,K03000001,,,Private sector,,Regular Pay
361.458137987314,Month,Oct 2003,K03000001,,,Public sector,,Regular Pay
322.362225252865,Month,Oct 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
388.907334514307,Month,Oct 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
361.229703656923,Month,Oct 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
394.271870444539,Month,Oct 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
412.809405000619,Month,Oct 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
220.59677399236,Month,Oct 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
338.047515837844,Month,Nov 2003,K03000001,,,Whole Economy,,Regular Pay
331.106016134785,Month,Nov 2003,K03000001,,,Private sector,,Regular Pay
362.729739365266,Month,Nov 2003,K03000001,,,Public sector,,Regular Pay
323.467919261569,Month,Nov 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
389.410002372473,Month,Nov 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
362.497257689313,Month,Nov 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
396.093889590983,Month,Nov 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
412.604787528787,Month,Nov 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
221.5823885238,Month,Nov 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
339.378965913385,Month,Dec 2003,K03000001,,,Whole Economy,,Regular Pay
332.59071210137,Month,Dec 2003,K03000001,,,Private sector,,Regular Pay
364.091927529794,Month,Dec 2003,K03000001,,,Public sector,,Regular Pay
324.656939011021,Month,Dec 2003,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
389.833986338283,Month,Dec 2003,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
363.897797425832,Month,Dec 2003,K03000001,,,Public sector excluding financial services,,Regular Pay
398.929918571569,Month,Dec 2003,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
418.166773444206,Month,Dec 2003,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
223.356724206509,Month,Dec 2003,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
339.646112219063,Month,Jan 2004,K03000001,,,Whole Economy,,Regular Pay
332.818156320185,Month,Jan 2004,K03000001,,,Private sector,,Regular Pay
363.653261573742,Month,Jan 2004,K03000001,,,Public sector,,Regular Pay
325.213825667561,Month,Jan 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
390.392028449146,Month,Jan 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
363.359249505277,Month,Jan 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
399.366499800285,Month,Jan 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
417.494536349432,Month,Jan 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
223.870268579692,Month,Jan 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
339.883286567312,Month,Feb 2004,K03000001,,,Whole Economy,,Regular Pay
332.84238924498,Month,Feb 2004,K03000001,,,Private sector,,Regular Pay
366.266020769854,Month,Feb 2004,K03000001,,,Public sector,,Regular Pay
325.274793883019,Month,Feb 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
389.350584727475,Month,Feb 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
366.001673003521,Month,Feb 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
400.80942330063,Month,Feb 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
417.911839855176,Month,Feb 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
224.446743584213,Month,Feb 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
341.314825853712,Month,Mar 2004,K03000001,,,Whole Economy,,Regular Pay
334.208534094634,Month,Mar 2004,K03000001,,,Private sector,,Regular Pay
366.816808453056,Month,Mar 2004,K03000001,,,Public sector,,Regular Pay
325.994560965149,Month,Mar 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
391.303151877071,Month,Mar 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
366.561173666319,Month,Mar 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
403.303816800585,Month,Mar 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
422.921034130004,Month,Mar 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
224.722566317199,Month,Mar 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
343.104502301574,Month,Apr 2004,K03000001,,,Whole Economy,,Regular Pay
335.885323377144,Month,Apr 2004,K03000001,,,Private sector,,Regular Pay
368.813495386454,Month,Apr 2004,K03000001,,,Public sector,,Regular Pay
328.07598668682,Month,Apr 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
392.620758572469,Month,Apr 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
368.632359806512,Month,Apr 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
402.296566778986,Month,Apr 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
423.193741044678,Month,Apr 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
226.65631071811,Month,Apr 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
344.002970298912,Month,May 2004,K03000001,,,Whole Economy,,Regular Pay
336.738508997172,Month,May 2004,K03000001,,,Private sector,,Regular Pay
369.979847028244,Month,May 2004,K03000001,,,Public sector,,Regular Pay
329.120652889297,Month,May 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
396.175239664986,Month,May 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
369.681734541472,Month,May 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
405.605408511401,Month,May 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
422.22470857069,Month,May 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
227.632824085715,Month,May 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
344.973045977365,Month,Jun 2004,K03000001,,,Whole Economy,,Regular Pay
337.488767759937,Month,Jun 2004,K03000001,,,Private sector,,Regular Pay
371.51427041874,Month,Jun 2004,K03000001,,,Public sector,,Regular Pay
330.26028764505,Month,Jun 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
394.69134173986,Month,Jun 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
371.230291464624,Month,Jun 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
407.160467533345,Month,Jun 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
417.042357784942,Month,Jun 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
228.310364342706,Month,Jun 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
346.018428422565,Month,Jul 2004,K03000001,,,Whole Economy,,Regular Pay
338.752576756614,Month,Jul 2004,K03000001,,,Private sector,,Regular Pay
372.577721670322,Month,Jul 2004,K03000001,,,Public sector,,Regular Pay
331.44837433958,Month,Jul 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
395.849425706385,Month,Jul 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
372.37670279073,Month,Jul 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
409.388716087849,Month,Jul 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
418.777672644612,Month,Jul 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
228.982951807688,Month,Jul 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
347.611353411271,Month,Aug 2004,K03000001,,,Whole Economy,,Regular Pay
340.313530730897,Month,Aug 2004,K03000001,,,Private sector,,Regular Pay
374.953670632717,Month,Aug 2004,K03000001,,,Public sector,,Regular Pay
332.955439801646,Month,Aug 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
398.071482141913,Month,Aug 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
374.761291214209,Month,Aug 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
410.468461079873,Month,Aug 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
424.023564289473,Month,Aug 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
229.104574004312,Month,Aug 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
348.163017209629,Month,Sep 2004,K03000001,,,Whole Economy,,Regular Pay
340.389223466807,Month,Sep 2004,K03000001,,,Private sector,,Regular Pay
376.296984754142,Month,Sep 2004,K03000001,,,Public sector,,Regular Pay
333.630981753506,Month,Sep 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
399.366229215781,Month,Sep 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
376.095893834477,Month,Sep 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
411.641584632579,Month,Sep 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
417.543676219112,Month,Sep 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
229.361130433411,Month,Sep 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
349.931899734093,Month,Oct 2004,K03000001,,,Whole Economy,,Regular Pay
342.097046546681,Month,Oct 2004,K03000001,,,Private sector,,Regular Pay
377.9814301056,Month,Oct 2004,K03000001,,,Public sector,,Regular Pay
335.834711747668,Month,Oct 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
401.091260571683,Month,Oct 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
377.80044084008,Month,Oct 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
413.990440131427,Month,Oct 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
415.298295434161,Month,Oct 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
231.008086300286,Month,Oct 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
350.639833572656,Month,Nov 2004,K03000001,,,Whole Economy,,Regular Pay
342.775343842535,Month,Nov 2004,K03000001,,,Private sector,,Regular Pay
378.881331875553,Month,Nov 2004,K03000001,,,Public sector,,Regular Pay
336.005572531326,Month,Nov 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
401.846005684079,Month,Nov 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
378.667269140778,Month,Nov 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
414.952815515945,Month,Nov 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
417.501228515645,Month,Nov 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
230.920868792613,Month,Nov 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
353.176856691927,Month,Dec 2004,K03000001,,,Whole Economy,,Regular Pay
346.149709834768,Month,Dec 2004,K03000001,,,Private sector,,Regular Pay
378.842285484941,Month,Dec 2004,K03000001,,,Public sector,,Regular Pay
339.152768014259,Month,Dec 2004,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
405.771979904139,Month,Dec 2004,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
378.633552559983,Month,Dec 2004,K03000001,,,Public sector excluding financial services,,Regular Pay
414.691672033911,Month,Dec 2004,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
419.659241380921,Month,Dec 2004,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
233.425460680436,Month,Dec 2004,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
353.768901187939,Month,Jan 2005,K03000001,,,Whole Economy,,Regular Pay
345.833838775763,Month,Jan 2005,K03000001,,,Private sector,,Regular Pay
381.910335151685,Month,Jan 2005,K03000001,,,Public sector,,Regular Pay
339.41692521553,Month,Jan 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
406.878236238584,Month,Jan 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
381.641940736874,Month,Jan 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
415.396169224215,Month,Jan 2005,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
429.929339574684,Month,Jan 2005,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
233.920113863108,Month,Jan 2005,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
354.229068211338,Month,Feb 2005,K03000001,,,Whole Economy,,Regular Pay
346.782834557997,Month,Feb 2005,K03000001,,,Private sector,,Regular Pay
381.964305164563,Month,Feb 2005,K03000001,,,Public sector,,Regular Pay
340.564294139576,Month,Feb 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
410.837217504589,Month,Feb 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
381.729272012724,Month,Feb 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
416.243975365189,Month,Feb 2005,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
416.394896325078,Month,Feb 2005,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
234.535923759085,Month,Feb 2005,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
357.006340139976,Month,Mar 2005,K03000001,,,Whole Economy,,Regular Pay
348.896401131687,Month,Mar 2005,K03000001,,,Private sector,,Regular Pay
386.122076515011,Month,Mar 2005,K03000001,,,Public sector,,Regular Pay
342.504814769267,Month,Mar 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
412.284783091735,Month,Mar 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
385.860701607928,Month,Mar 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
418.963339599754,Month,Mar 2005,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
420.675060012431,Month,Mar 2005,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
235.165086482567,Month,Mar 2005,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
357.152503361787,Month,Apr 2005,K03000001,,,Whole Economy,,Regular Pay
348.454362532403,Month,Apr 2005,K03000001,,,Private sector,,Regular Pay
388.555032611194,Month,Apr 2005,K03000001,,,Public sector,,Regular Pay
343.700712476052,Month,Apr 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
412.975696403689,Month,Apr 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
388.355310327591,Month,Apr 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
420.244476733414,Month,Apr 2005,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
420.277929422842,Month,Apr 2005,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
236.040853836579,Month,Apr 2005,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
358.300878644298,Month,May 2005,K03000001,,,Whole Economy,,Regular Pay
349.247888278165,Month,May 2005,K03000001,,,Private sector,,Regular Pay
390.998491279726,Month,May 2005,K03000001,,,Public sector,,Regular Pay
344.600279483617,Month,May 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
413.922880911901,Month,May 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
390.649340755033,Month,May 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
420.447523828872,Month,May 2005,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay
423.312628827674,Month,May 2005,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay
234.329523536657,Month,May 2005,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay
359.433249737455,Month,Jun 2005,K03000001,,,Whole Economy,,Regular Pay
350.493102320505,Month,Jun 2005,K03000001,,,Private sector,,Regular Pay
390.798683260412,Month,Jun 2005,K03000001,,,Public sector,,Regular Pay
345.694515256907,Month,Jun 2005,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay
413.142688544942,Month,Jun 2005,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay
390.445572973115,Month,Jun 2005,K03000001,,,Public sector excluding financial services,,Regular Pay
