V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type,Percentage Change_codelist,Percentage Change
0.532991014626,Month,Aug 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
0.661235455285,Month,Aug 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.69595635514,Month,Sep 2011,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.612774079292,Month,Sep 2011,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.762764049525,Month,Sep 2011,K03000001,,,Private sector,,Regular Pay,,Single month
1.626555644743,Month,Sep 2011,K03000001,,,Private sector,,Regular Pay,,3 month average
1.938265981228,Month,Sep 2011,K03000001,,,Public sector,,Regular Pay,,Single month
2.027949287619,Month,Sep 2011,K03000001,,,Public sector,,Regular Pay,,3 month average
1.701732657942,Month,Sep 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.68363995118,Month,Sep 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
3.253850585364,Month,Sep 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
3.345796909452,Month,Sep 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
1.647545377112,Month,Sep 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.796875753221,Month,Sep 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.726946386611,Month,Sep 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.516879094486,Month,Sep 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
2.655110041499,Month,Sep 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.896188386349,Month,Sep 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
0.465697967699,Month,Sep 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
0.549889037573,Month,Sep 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.866698891488,Month,Oct 2011,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.689244790026,Month,Oct 2011,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.938414164114,Month,Oct 2011,K03000001,,,Private sector,,Regular Pay,,Single month
1.702898570288,Month,Oct 2011,K03000001,,,Private sector,,Regular Pay,,3 month average
2.072987648133,Month,Oct 2011,K03000001,,,Public sector,,Regular Pay,,Single month
2.093005508793,Month,Oct 2011,K03000001,,,Public sector,,Regular Pay,,3 month average
2.064558450777,Month,Oct 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.777785783385,Month,Oct 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
3.679650018706,Month,Oct 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
3.308499567595,Month,Oct 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
1.52811334419,Month,Oct 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.76027855414,Month,Oct 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.464144562773,Month,Oct 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.46897990805,Month,Oct 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
1.630369243176,Month,Oct 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.520047972078,Month,Oct 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
1.651903473408,Month,Oct 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
0.882137893228,Month,Oct 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.816113059423,Month,Nov 2011,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.792965995038,Month,Nov 2011,K03000001,,,Whole Economy,,Regular Pay,,3 month average
2.013934020997,Month,Nov 2011,K03000001,,,Private sector,,Regular Pay,,Single month
1.905126316574,Month,Nov 2011,K03000001,,,Private sector,,Regular Pay,,3 month average
1.779052269469,Month,Nov 2011,K03000001,,,Public sector,,Regular Pay,,Single month
1.92992360293,Month,Nov 2011,K03000001,,,Public sector,,Regular Pay,,3 month average
1.916114354528,Month,Nov 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.894144048,Month,Nov 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
3.307728910151,Month,Nov 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
3.413883462409,Month,Nov 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
1.135870877984,Month,Nov 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.436694998232,Month,Nov 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.883442221436,Month,Nov 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.691547482279,Month,Nov 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
2.243606281778,Month,Nov 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.175121395765,Month,Nov 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.184503064886,Month,Nov 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
1.432292993177,Month,Nov 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.908223422875,Month,Dec 2011,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.863671827021,Month,Dec 2011,K03000001,,,Whole Economy,,Regular Pay,,3 month average
2.257517942897,Month,Dec 2011,K03000001,,,Private sector,,Regular Pay,,Single month
2.069908089766,Month,Dec 2011,K03000001,,,Private sector,,Regular Pay,,3 month average
1.360847921145,Month,Dec 2011,K03000001,,,Public sector,,Regular Pay,,Single month
1.736917998995,Month,Dec 2011,K03000001,,,Public sector,,Regular Pay,,3 month average
2.000887289479,Month,Dec 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.993789649712,Month,Dec 2011,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
3.34160420795,Month,Dec 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
3.442549495026,Month,Dec 2011,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
0.760353414968,Month,Dec 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.140637820405,Month,Dec 2011,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.589109857698,Month,Dec 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.645577062166,Month,Dec 2011,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
2.826754626527,Month,Dec 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.231184559378,Month,Dec 2011,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.475410486288,Month,Dec 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.103546234298,Month,Dec 2011,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
0.960177674997,Month,Jan 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.56000470223,Month,Jan 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.23505622488,Month,Jan 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.833598993784,Month,Jan 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
0.731443669734,Month,Jan 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.289382233263,Month,Jan 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
0.962864281189,Month,Jan 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.624876648584,Month,Jan 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
1.325363323096,Month,Jan 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.651046913522,Month,Jan 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
0.361979842119,Month,Jan 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
0.752016896354,Month,Jan 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.162775399746,Month,Jan 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.544574249409,Month,Jan 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
0.726445871671,Month,Jan 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
1.923673440832,Month,Jan 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.168976246428,Month,Jan 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.275890009991,Month,Jan 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.652621837412,Month,Feb 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.505903698068,Month,Feb 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.928034802428,Month,Feb 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.805227717958,Month,Feb 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.308507990973,Month,Feb 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.133387874522,Month,Feb 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.68005922352,Month,Feb 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.546709139455,Month,Feb 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
2.732819574298,Month,Feb 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.462094815491,Month,Feb 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
0.901170496424,Month,Feb 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
0.674438237757,Month,Feb 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.693897706678,Month,Feb 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.481619097796,Month,Feb 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
0.543903795582,Month,Feb 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
1.352962744024,Month,Feb 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.966683078999,Month,Feb 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.536646037755,Month,Feb 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.867113947426,Month,Mar 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.493004844534,Month,Mar 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
2.223158287789,Month,Mar 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.794757708347,Month,Mar 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.249231929551,Month,Mar 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.096634899577,Month,Mar 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.840190521341,Month,Mar 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.494096015472,Month,Mar 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
3.265770002895,Month,Mar 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.438108373507,Month,Mar 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
0.789472526092,Month,Mar 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
0.684366992223,Month,Mar 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.870317732182,Month,Mar 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.575567845307,Month,Mar 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
1.809995311464,Month,Mar 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
1.02620075686,Month,Mar 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.780118426276,Month,Mar 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.638013535563,Month,Mar 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.661718711707,Month,Apr 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.727125919449,Month,Apr 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.956412577557,Month,Apr 2012,K03000001,,,Private sector,,Regular Pay,,Single month
2.035807885895,Month,Apr 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.38449398442,Month,Apr 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.314065012315,Month,Apr 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.516537856456,Month,Apr 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.678822110059,Month,Apr 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
2.548166132236,Month,Apr 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.848551399724,Month,Apr 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
1.046615767968,Month,Apr 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
0.912322285793,Month,Apr 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.163426099431,Month,Apr 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.909298214189,Month,Apr 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
2.739650704202,Month,Apr 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
1.693001630873,Month,Apr 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
1.91642473738,Month,Apr 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.552550427971,Month,Apr 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.66797536102,Month,May 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.732163135945,Month,May 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.889159739993,Month,May 2012,K03000001,,,Private sector,,Regular Pay,,Single month
2.02265756876,Month,May 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.563488388144,Month,May 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.39906647499,Month,May 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.473560455966,Month,May 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.60983657938,Month,May 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
1.668708672107,Month,May 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.491205294308,Month,May 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
1.211643741593,Month,May 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.015668505987,Month,May 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.365682087714,Month,May 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
2.133154765177,Month,May 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
3.316533748963,Month,May 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.620841059604,Month,May 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.010399506796,Month,May 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.233938592178,Month,May 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.939831294274,Month,Jun 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.756545465641,Month,Jun 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
2.165483911043,Month,Jun 2012,K03000001,,,Private sector,,Regular Pay,,Single month
2.003691888473,Month,Jun 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
2.213066196952,Month,Jun 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.720416336474,Month,Jun 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.857361028131,Month,Jun 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.615790953088,Month,Jun 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
2.114578915494,Month,Jun 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.109364330385,Month,Jun 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.057229861975,Month,Jun 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.438376692179,Month,Jun 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.223543012621,Month,Jun 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
2.250921290638,Month,Jun 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
1.593859804742,Month,Jun 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.547788239701,Month,Jun 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
3.268412194134,Month,Jun 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.397451998642,Month,Jun 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.845540145231,Month,Jul 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.81776731477,Month,Jul 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.864683421356,Month,Jul 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.972997591406,Month,Jul 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
2.688651249391,Month,Jul 2012,K03000001,,,Public sector,,Regular Pay,,Single month
2.154725779468,Month,Jul 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.799550066738,Month,Jul 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.710075911803,Month,Jul 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
1.689358609555,Month,Jul 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
1.824159996482,Month,Jul 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.621507171169,Month,Jul 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
1.963181402064,Month,Jul 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.108264969485,Month,Jul 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
2.232272785367,Month,Jul 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
1.219238760246,Month,Jul 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
2.040545622844,Month,Jul 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
3.051273731412,Month,Jul 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.775526456796,Month,Jul 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
2.106564209473,Month,Aug 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.964026356221,Month,Aug 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
2.077845481883,Month,Aug 2012,K03000001,,,Private sector,,Regular Pay,,Single month
2.035902641567,Month,Aug 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
3.079397011797,Month,Aug 2012,K03000001,,,Public sector,,Regular Pay,,Single month
2.660650173532,Month,Aug 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
2.221411206541,Month,Aug 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.959491138863,Month,Aug 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
2.450583277575,Month,Aug 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
2.084318829659,Month,Aug 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.71732186373,Month,Aug 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
2.465558066325,Month,Aug 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.207893097369,Month,Aug 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
2.179870809772,Month,Aug 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
-0.464974671365,Month,Aug 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
0.780550911762,Month,Aug 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.666974506065,Month,Aug 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.995261089182,Month,Aug 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.502907737756,Month,Sep 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.817965768148,Month,Sep 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.56846601237,Month,Sep 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.836661983427,Month,Sep 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
2.184997024358,Month,Sep 2012,K03000001,,,Public sector,,Regular Pay,,Single month
2.650582833719,Month,Sep 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.574218893,Month,Sep 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.864711059542,Month,Sep 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
1.439230540974,Month,Sep 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
1.858458713907,Month,Sep 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.068107122958,Month,Sep 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
2.468520639519,Month,Sep 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.716463953215,Month,Sep 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
2.010393585333,Month,Sep 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
-0.564635555869,Month,Sep 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
0.061607231313,Month,Sep 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.744459844889,Month,Sep 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.82070775308,Month,Sep 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.249504903528,Month,Oct 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.618785265206,Month,Oct 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.336233624615,Month,Oct 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.660078690169,Month,Oct 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.841819912935,Month,Oct 2012,K03000001,,,Public sector,,Regular Pay,,Single month
2.367619003055,Month,Oct 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.239767668628,Month,Oct 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.677309279332,Month,Oct 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
0.153565477067,Month,Oct 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
1.341673180023,Month,Oct 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.060243266391,Month,Oct 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
2.281609287104,Month,Oct 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
2.074129769955,Month,Oct 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
1.999141011827,Month,Oct 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,3 month average
-0.203723107614,Month,Oct 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,Single month
-0.411314217957,Month,Oct 2012,K03000001,,,"Construction, SIC 2007 section F",,Regular Pay,,3 month average
2.285083993817,Month,Oct 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,Single month
2.564943953351,Month,Oct 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Regular Pay,,3 month average
1.36537507795,Month,Nov 2012,K03000001,,,Whole Economy,,Regular Pay,,Single month
1.372482320708,Month,Nov 2012,K03000001,,,Whole Economy,,Regular Pay,,3 month average
1.494611834085,Month,Nov 2012,K03000001,,,Private sector,,Regular Pay,,Single month
1.466379608649,Month,Nov 2012,K03000001,,,Private sector,,Regular Pay,,3 month average
1.830892830474,Month,Nov 2012,K03000001,,,Public sector,,Regular Pay,,Single month
1.952309941437,Month,Nov 2012,K03000001,,,Public sector,,Regular Pay,,3 month average
1.427433198822,Month,Nov 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,Single month
1.413631614746,Month,Nov 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Regular Pay,,3 month average
0.518637132705,Month,Nov 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,Single month
0.701750580394,Month,Nov 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Regular Pay,,3 month average
2.045777938045,Month,Nov 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,Single month
2.058042179338,Month,Nov 2012,K03000001,,,Public sector excluding financial services,,Regular Pay,,3 month average
1.425864019694,Month,Nov 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Regular Pay,,Single month
