V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type
3410.0,Year,2016,E14000599,,,Total,,Local Units
3210.0,Year,2016,E14000600,,,0-4,,Local Units
445.0,Year,2016,E14000600,,,5-9,,Local Units
310.0,Year,2016,E14000600,,,10-19,,Local Units
230.0,Year,2016,E14000600,,,20-49,,Local Units
100.0,Year,2016,E14000600,,,50-99,,Local Units
35.0,Year,2016,E14000600,,,100-249,,Local Units
15.0,Year,2016,E14000600,,,250+,,Local Units
4345.0,Year,2016,E14000600,,,Total,,Local Units
2515.0,Year,2016,E14000601,,,0-4,,Local Units
485.0,Year,2016,E14000601,,,5-9,,Local Units
280.0,Year,2016,E14000601,,,10-19,,Local Units
195.0,Year,2016,E14000601,,,20-49,,Local Units
80.0,Year,2016,E14000601,,,50-99,,Local Units
35.0,Year,2016,E14000601,,,100-249,,Local Units
15.0,Year,2016,E14000601,,,250+,,Local Units
3605.0,Year,2016,E14000601,,,Total,,Local Units
7010.0,Year,2016,E14000602,,,0-4,,Local Units
1595.0,Year,2016,E14000602,,,5-9,,Local Units
1035.0,Year,2016,E14000602,,,10-19,,Local Units
700.0,Year,2016,E14000602,,,20-49,,Local Units
240.0,Year,2016,E14000602,,,50-99,,Local Units
145.0,Year,2016,E14000602,,,100-249,,Local Units
85.0,Year,2016,E14000602,,,250+,,Local Units
10810.0,Year,2016,E14000602,,,Total,,Local Units
2355.0,Year,2016,E14000616,,,0-4,,Local Units
560.0,Year,2016,E14000616,,,5-9,,Local Units
330.0,Year,2016,E14000616,,,10-19,,Local Units
200.0,Year,2016,E14000616,,,20-49,,Local Units
50.0,Year,2016,E14000616,,,50-99,,Local Units
30.0,Year,2016,E14000616,,,100-249,,Local Units
15.0,Year,2016,E14000616,,,250+,,Local Units
3540.0,Year,2016,E14000616,,,Total,,Local Units
4880.0,Year,2016,E14000623,,,0-4,,Local Units
730.0,Year,2016,E14000623,,,5-9,,Local Units
385.0,Year,2016,E14000623,,,10-19,,Local Units
215.0,Year,2016,E14000623,,,20-49,,Local Units
65.0,Year,2016,E14000623,,,50-99,,Local Units
25.0,Year,2016,E14000623,,,100-249,,Local Units
5.0,Year,2016,E14000623,,,250+,,Local Units
6305.0,Year,2016,E14000623,,,Total,,Local Units
4180.0,Year,2016,E14000630,,,0-4,,Local Units
775.0,Year,2016,E14000630,,,5-9,,Local Units
470.0,Year,2016,E14000630,,,10-19,,Local Units
280.0,Year,2016,E14000630,,,20-49,,Local Units
90.0,Year,2016,E14000630,,,50-99,,Local Units
50.0,Year,2016,E14000630,,,100-249,,Local Units
20.0,Year,2016,E14000630,,,250+,,Local Units
5865.0,Year,2016,E14000630,,,Total,,Local Units
3420.0,Year,2016,E14000635,,,0-4,,Local Units
650.0,Year,2016,E14000635,,,5-9,,Local Units
360.0,Year,2016,E14000635,,,10-19,,Local Units
225.0,Year,2016,E14000635,,,20-49,,Local Units
100.0,Year,2016,E14000635,,,50-99,,Local Units
45.0,Year,2016,E14000635,,,100-249,,Local Units
20.0,Year,2016,E14000635,,,250+,,Local Units
4820.0,Year,2016,E14000635,,,Total,,Local Units
3020.0,Year,2016,E14000638,,,0-4,,Local Units
635.0,Year,2016,E14000638,,,5-9,,Local Units
350.0,Year,2016,E14000638,,,10-19,,Local Units
250.0,Year,2016,E14000638,,,20-49,,Local Units
65.0,Year,2016,E14000638,,,50-99,,Local Units
40.0,Year,2016,E14000638,,,100-249,,Local Units
10.0,Year,2016,E14000638,,,250+,,Local Units
4370.0,Year,2016,E14000638,,,Total,,Local Units
3750.0,Year,2016,E14000665,,,0-4,,Local Units
615.0,Year,2016,E14000665,,,5-9,,Local Units
350.0,Year,2016,E14000665,,,10-19,,Local Units
175.0,Year,2016,E14000665,,,20-49,,Local Units
60.0,Year,2016,E14000665,,,50-99,,Local Units
45.0,Year,2016,E14000665,,,100-249,,Local Units
5.0,Year,2016,E14000665,,,250+,,Local Units
5000.0,Year,2016,E14000665,,,Total,,Local Units
3250.0,Year,2016,E14000678,,,0-4,,Local Units
700.0,Year,2016,E14000678,,,5-9,,Local Units
460.0,Year,2016,E14000678,,,10-19,,Local Units
290.0,Year,2016,E14000678,,,20-49,,Local Units
85.0,Year,2016,E14000678,,,50-99,,Local Units
45.0,Year,2016,E14000678,,,100-249,,Local Units
30.0,Year,2016,E14000678,,,250+,,Local Units
4860.0,Year,2016,E14000678,,,Total,,Local Units
2805.0,Year,2016,E14000698,,,0-4,,Local Units
800.0,Year,2016,E14000698,,,5-9,,Local Units
570.0,Year,2016,E14000698,,,10-19,,Local Units
390.0,Year,2016,E14000698,,,20-49,,Local Units
140.0,Year,2016,E14000698,,,50-99,,Local Units
60.0,Year,2016,E14000698,,,100-249,,Local Units
25.0,Year,2016,E14000698,,,250+,,Local Units
4790.0,Year,2016,E14000698,,,Total,,Local Units
3140.0,Year,2016,E14000702,,,0-4,,Local Units
550.0,Year,2016,E14000702,,,5-9,,Local Units
355.0,Year,2016,E14000702,,,10-19,,Local Units
300.0,Year,2016,E14000702,,,20-49,,Local Units
130.0,Year,2016,E14000702,,,50-99,,Local Units
80.0,Year,2016,E14000702,,,100-249,,Local Units
45.0,Year,2016,E14000702,,,250+,,Local Units
4600.0,Year,2016,E14000702,,,Total,,Local Units
3455.0,Year,2016,E14000705,,,0-4,,Local Units
570.0,Year,2016,E14000705,,,5-9,,Local Units
305.0,Year,2016,E14000705,,,10-19,,Local Units
180.0,Year,2016,E14000705,,,20-49,,Local Units
50.0,Year,2016,E14000705,,,50-99,,Local Units
20.0,Year,2016,E14000705,,,100-249,,Local Units
5.0,Year,2016,E14000705,,,250+,,Local Units
4585.0,Year,2016,E14000705,,,Total,,Local Units
2790.0,Year,2016,E14000712,,,0-4,,Local Units
705.0,Year,2016,E14000712,,,5-9,,Local Units
475.0,Year,2016,E14000712,,,10-19,,Local Units
330.0,Year,2016,E14000712,,,20-49,,Local Units
110.0,Year,2016,E14000712,,,50-99,,Local Units
85.0,Year,2016,E14000712,,,100-249,,Local Units
20.0,Year,2016,E14000712,,,250+,,Local Units
4515.0,Year,2016,E14000712,,,Total,,Local Units
2240.0,Year,2016,E14000774,,,0-4,,Local Units
380.0,Year,2016,E14000774,,,5-9,,Local Units
200.0,Year,2016,E14000774,,,10-19,,Local Units
185.0,Year,2016,E14000774,,,20-49,,Local Units
55.0,Year,2016,E14000774,,,50-99,,Local Units
25.0,Year,2016,E14000774,,,100-249,,Local Units
5.0,Year,2016,E14000774,,,250+,,Local Units
3090.0,Year,2016,E14000774,,,Total,,Local Units
2785.0,Year,2016,E14000815,,,0-4,,Local Units
530.0,Year,2016,E14000815,,,5-9,,Local Units
290.0,Year,2016,E14000815,,,10-19,,Local Units
155.0,Year,2016,E14000815,,,20-49,,Local Units
55.0,Year,2016,E14000815,,,50-99,,Local Units
30.0,Year,2016,E14000815,,,100-249,,Local Units
5.0,Year,2016,E14000815,,,250+,,Local Units
3850.0,Year,2016,E14000815,,,Total,,Local Units
2590.0,Year,2016,E14000835,,,0-4,,Local Units
560.0,Year,2016,E14000835,,,5-9,,Local Units
345.0,Year,2016,E14000835,,,10-19,,Local Units
200.0,Year,2016,E14000835,,,20-49,,Local Units
60.0,Year,2016,E14000835,,,50-99,,Local Units
30.0,Year,2016,E14000835,,,100-249,,Local Units
10.0,Year,2016,E14000835,,,250+,,Local Units
3795.0,Year,2016,E14000835,,,Total,,Local Units
4185.0,Year,2016,E14000837,,,0-4,,Local Units
890.0,Year,2016,E14000837,,,5-9,,Local Units
470.0,Year,2016,E14000837,,,10-19,,Local Units
260.0,Year,2016,E14000837,,,20-49,,Local Units
55.0,Year,2016,E14000837,,,50-99,,Local Units
25.0,Year,2016,E14000837,,,100-249,,Local Units
10.0,Year,2016,E14000837,,,250+,,Local Units
5895.0,Year,2016,E14000837,,,Total,,Local Units
4025.0,Year,2016,E14000838,,,0-4,,Local Units
820.0,Year,2016,E14000838,,,5-9,,Local Units
430.0,Year,2016,E14000838,,,10-19,,Local Units
250.0,Year,2016,E14000838,,,20-49,,Local Units
85.0,Year,2016,E14000838,,,50-99,,Local Units
40.0,Year,2016,E14000838,,,100-249,,Local Units
15.0,Year,2016,E14000838,,,250+,,Local Units
5665.0,Year,2016,E14000838,,,Total,,Local Units
4170.0,Year,2016,E14000839,,,0-4,,Local Units
730.0,Year,2016,E14000839,,,5-9,,Local Units
380.0,Year,2016,E14000839,,,10-19,,Local Units
215.0,Year,2016,E14000839,,,20-49,,Local Units
45.0,Year,2016,E14000839,,,50-99,,Local Units
30.0,Year,2016,E14000839,,,100-249,,Local Units
10.0,Year,2016,E14000839,,,250+,,Local Units
5580.0,Year,2016,E14000839,,,Total,,Local Units
3340.0,Year,2016,E14000846,,,0-4,,Local Units
560.0,Year,2016,E14000846,,,5-9,,Local Units
340.0,Year,2016,E14000846,,,10-19,,Local Units
185.0,Year,2016,E14000846,,,20-49,,Local Units
55.0,Year,2016,E14000846,,,50-99,,Local Units
25.0,Year,2016,E14000846,,,100-249,,Local Units
5.0,Year,2016,E14000846,,,250+,,Local Units
4510.0,Year,2016,E14000846,,,Total,,Local Units
4225.0,Year,2016,E14000850,,,0-4,,Local Units
625.0,Year,2016,E14000850,,,5-9,,Local Units
410.0,Year,2016,E14000850,,,10-19,,Local Units
240.0,Year,2016,E14000850,,,20-49,,Local Units
85.0,Year,2016,E14000850,,,50-99,,Local Units
40.0,Year,2016,E14000850,,,100-249,,Local Units
15.0,Year,2016,E14000850,,,250+,,Local Units
5640.0,Year,2016,E14000850,,,Total,,Local Units
3140.0,Year,2016,E14000851,,,0-4,,Local Units
510.0,Year,2016,E14000851,,,5-9,,Local Units
330.0,Year,2016,E14000851,,,10-19,,Local Units
230.0,Year,2016,E14000851,,,20-49,,Local Units
80.0,Year,2016,E14000851,,,50-99,,Local Units
55.0,Year,2016,E14000851,,,100-249,,Local Units
25.0,Year,2016,E14000851,,,250+,,Local Units
4370.0,Year,2016,E14000851,,,Total,,Local Units
4615.0,Year,2016,E14000860,,,0-4,,Local Units
655.0,Year,2016,E14000860,,,5-9,,Local Units
330.0,Year,2016,E14000860,,,10-19,,Local Units
200.0,Year,2016,E14000860,,,20-49,,Local Units
60.0,Year,2016,E14000860,,,50-99,,Local Units
30.0,Year,2016,E14000860,,,100-249,,Local Units
5.0,Year,2016,E14000860,,,250+,,Local Units
5895.0,Year,2016,E14000860,,,Total,,Local Units
1215.0,Year,2016,E14000879,,,0-4,,Local Units
300.0,Year,2016,E14000879,,,5-9,,Local Units
180.0,Year,2016,E14000879,,,10-19,,Local Units
155.0,Year,2016,E14000879,,,20-49,,Local Units
60.0,Year,2016,E14000879,,,50-99,,Local Units
40.0,Year,2016,E14000879,,,100-249,,Local Units
20.0,Year,2016,E14000879,,,250+,,Local Units
1970.0,Year,2016,E14000879,,,Total,,Local Units
2535.0,Year,2016,E14000880,,,0-4,,Local Units
780.0,Year,2016,E14000880,,,5-9,,Local Units
455.0,Year,2016,E14000880,,,10-19,,Local Units
310.0,Year,2016,E14000880,,,20-49,,Local Units
95.0,Year,2016,E14000880,,,50-99,,Local Units
40.0,Year,2016,E14000880,,,100-249,,Local Units
30.0,Year,2016,E14000880,,,250+,,Local Units
4245.0,Year,2016,E14000880,,,Total,,Local Units
3580.0,Year,2016,E14000881,,,0-4,,Local Units
705.0,Year,2016,E14000881,,,5-9,,Local Units
405.0,Year,2016,E14000881,,,10-19,,Local Units
275.0,Year,2016,E14000881,,,20-49,,Local Units
100.0,Year,2016,E14000881,,,50-99,,Local Units
55.0,Year,2016,E14000881,,,100-249,,Local Units
25.0,Year,2016,E14000881,,,250+,,Local Units
5145.0,Year,2016,E14000881,,,Total,,Local Units
3665.0,Year,2016,E14000912,,,0-4,,Local Units
730.0,Year,2016,E14000912,,,5-9,,Local Units
425.0,Year,2016,E14000912,,,10-19,,Local Units
280.0,Year,2016,E14000912,,,20-49,,Local Units
85.0,Year,2016,E14000912,,,50-99,,Local Units
45.0,Year,2016,E14000912,,,100-249,,Local Units
15.0,Year,2016,E14000912,,,250+,,Local Units
5245.0,Year,2016,E14000912,,,Total,,Local Units
4870.0,Year,2016,E14000932,,,0-4,,Local Units
785.0,Year,2016,E14000932,,,5-9,,Local Units
425.0,Year,2016,E14000932,,,10-19,,Local Units
260.0,Year,2016,E14000932,,,20-49,,Local Units
65.0,Year,2016,E14000932,,,50-99,,Local Units
35.0,Year,2016,E14000932,,,100-249,,Local Units
5.0,Year,2016,E14000932,,,250+,,Local Units
6445.0,Year,2016,E14000932,,,Total,,Local Units
2480.0,Year,2016,E14000936,,,0-4,,Local Units
555.0,Year,2016,E14000936,,,5-9,,Local Units
315.0,Year,2016,E14000936,,,10-19,,Local Units
205.0,Year,2016,E14000936,,,20-49,,Local Units
65.0,Year,2016,E14000936,,,50-99,,Local Units
20.0,Year,2016,E14000936,,,100-249,,Local Units
10.0,Year,2016,E14000936,,,250+,,Local Units
3650.0,Year,2016,E14000936,,,Total,,Local Units
3220.0,Year,2016,E14000938,,,0-4,,Local Units
645.0,Year,2016,E14000938,,,5-9,,Local Units
320.0,Year,2016,E14000938,,,10-19,,Local Units
185.0,Year,2016,E14000938,,,20-49,,Local Units
35.0,Year,2016,E14000938,,,50-99,,Local Units
20.0,Year,2016,E14000938,,,100-249,,Local Units
5.0,Year,2016,E14000938,,,250+,,Local Units
4430.0,Year,2016,E14000938,,,Total,,Local Units
3325.0,Year,2016,E14000947,,,0-4,,Local Units
565.0,Year,2016,E14000947,,,5-9,,Local Units
370.0,Year,2016,E14000947,,,10-19,,Local Units
260.0,Year,2016,E14000947,,,20-49,,Local Units
110.0,Year,2016,E14000947,,,50-99,,Local Units
70.0,Year,2016,E14000947,,,100-249,,Local Units
40.0,Year,2016,E14000947,,,250+,,Local Units
4740.0,Year,2016,E14000947,,,Total,,Local Units
2405.0,Year,2016,E14000950,,,0-4,,Local Units
515.0,Year,2016,E14000950,,,5-9,,Local Units
325.0,Year,2016,E14000950,,,10-19,,Local Units
190.0,Year,2016,E14000950,,,20-49,,Local Units
65.0,Year,2016,E14000950,,,50-99,,Local Units
30.0,Year,2016,E14000950,,,100-249,,Local Units
10.0,Year,2016,E14000950,,,250+,,Local Units
3540.0,Year,2016,E14000950,,,Total,,Local Units
6625.0,Year,2016,E14000954,,,0-4,,Local Units
620.0,Year,2016,E14000954,,,5-9,,Local Units
365.0,Year,2016,E14000954,,,10-19,,Local Units
260.0,Year,2016,E14000954,,,20-49,,Local Units
90.0,Year,2016,E14000954,,,50-99,,Local Units
35.0,Year,2016,E14000954,,,100-249,,Local Units
20.0,Year,2016,E14000954,,,250+,,Local Units
8015.0,Year,2016,E14000954,,,Total,,Local Units
2985.0,Year,2016,E14000961,,,0-4,,Local Units
745.0,Year,2016,E14000961,,,5-9,,Local Units
435.0,Year,2016,E14000961,,,10-19,,Local Units
265.0,Year,2016,E14000961,,,20-49,,Local Units
85.0,Year,2016,E14000961,,,50-99,,Local Units
40.0,Year,2016,E14000961,,,100-249,,Local Units
10.0,Year,2016,E14000961,,,250+,,Local Units
4565.0,Year,2016,E14000961,,,Total,,Local Units
3090.0,Year,2016,E14000964,,,0-4,,Local Units
730.0,Year,2016,E14000964,,,5-9,,Local Units
405.0,Year,2016,E14000964,,,10-19,,Local Units
210.0,Year,2016,E14000964,,,20-49,,Local Units
55.0,Year,2016,E14000964,,,50-99,,Local Units
20.0,Year,2016,E14000964,,,100-249,,Local Units
10.0,Year,2016,E14000964,,,250+,,Local Units
4520.0,Year,2016,E14000964,,,Total,,Local Units
4335.0,Year,2016,E14000980,,,0-4,,Local Units
765.0,Year,2016,E14000980,,,5-9,,Local Units
460.0,Year,2016,E14000980,,,10-19,,Local Units
285.0,Year,2016,E14000980,,,20-49,,Local Units
70.0,Year,2016,E14000980,,,50-99,,Local Units
35.0,Year,2016,E14000980,,,100-249,,Local Units
15.0,Year,2016,E14000980,,,250+,,Local Units
5965.0,Year,2016,E14000980,,,Total,,Local Units
3970.0,Year,2016,E14000988,,,0-4,,Local Units
775.0,Year,2016,E14000988,,,5-9,,Local Units
450.0,Year,2016,E14000988,,,10-19,,Local Units
355.0,Year,2016,E14000988,,,20-49,,Local Units
105.0,Year,2016,E14000988,,,50-99,,Local Units
55.0,Year,2016,E14000988,,,100-249,,Local Units
20.0,Year,2016,E14000988,,,250+,,Local Units
5730.0,Year,2016,E14000988,,,Total,,Local Units
3630.0,Year,2016,E14000990,,,0-4,,Local Units
640.0,Year,2016,E14000990,,,5-9,,Local Units
415.0,Year,2016,E14000990,,,10-19,,Local Units
285.0,Year,2016,E14000990,,,20-49,,Local Units
85.0,Year,2016,E14000990,,,50-99,,Local Units
55.0,Year,2016,E14000990,,,100-249,,Local Units
30.0,Year,2016,E14000990,,,250+,,Local Units
5140.0,Year,2016,E14000990,,,Total,,Local Units
5545.0,Year,2016,E14000991,,,0-4,,Local Units
950.0,Year,2016,E14000991,,,5-9,,Local Units
540.0,Year,2016,E14000991,,,10-19,,Local Units
290.0,Year,2016,E14000991,,,20-49,,Local Units
85.0,Year,2016,E14000991,,,50-99,,Local Units
40.0,Year,2016,E14000991,,,100-249,,Local Units
10.0,Year,2016,E14000991,,,250+,,Local Units
7460.0,Year,2016,E14000991,,,Total,,Local Units
3210.0,Year,2016,E14000994,,,0-4,,Local Units
555.0,Year,2016,E14000994,,,5-9,,Local Units
390.0,Year,2016,E14000994,,,10-19,,Local Units
215.0,Year,2016,E14000994,,,20-49,,Local Units
70.0,Year,2016,E14000994,,,50-99,,Local Units
35.0,Year,2016,E14000994,,,100-249,,Local Units
15.0,Year,2016,E14000994,,,250+,,Local Units
4490.0,Year,2016,E14000994,,,Total,,Local Units
4555.0,Year,2016,E14000996,,,0-4,,Local Units
785.0,Year,2016,E14000996,,,5-9,,Local Units
435.0,Year,2016,E14000996,,,10-19,,Local Units
200.0,Year,2016,E14000996,,,20-49,,Local Units
65.0,Year,2016,E14000996,,,50-99,,Local Units
25.0,Year,2016,E14000996,,,100-249,,Local Units
5.0,Year,2016,E14000996,,,250+,,Local Units
6070.0,Year,2016,E14000996,,,Total,,Local Units
2480.0,Year,2016,E14000999,,,0-4,,Local Units
640.0,Year,2016,E14000999,,,5-9,,Local Units
330.0,Year,2016,E14000999,,,10-19,,Local Units
240.0,Year,2016,E14000999,,,20-49,,Local Units
65.0,Year,2016,E14000999,,,50-99,,Local Units
40.0,Year,2016,E14000999,,,100-249,,Local Units
10.0,Year,2016,E14000999,,,250+,,Local Units
3805.0,Year,2016,E14000999,,,Total,,Local Units
4540.0,Year,2016,E14001000,,,0-4,,Local Units
785.0,Year,2016,E14001000,,,5-9,,Local Units
390.0,Year,2016,E14001000,,,10-19,,Local Units
210.0,Year,2016,E14001000,,,20-49,,Local Units
50.0,Year,2016,E14001000,,,50-99,,Local Units
25.0,Year,2016,E14001000,,,100-249,,Local Units
5.0,Year,2016,E14001000,,,250+,,Local Units
6005.0,Year,2016,E14001000,,,Total,,Local Units
3520.0,Year,2016,E14001001,,,0-4,,Local Units
745.0,Year,2016,E14001001,,,5-9,,Local Units
405.0,Year,2016,E14001001,,,10-19,,Local Units
205.0,Year,2016,E14001001,,,20-49,,Local Units
50.0,Year,2016,E14001001,,,50-99,,Local Units
25.0,Year,2016,E14001001,,,100-249,,Local Units
5.0,Year,2016,E14001001,,,250+,,Local Units
4955.0,Year,2016,E14001001,,,Total,,Local Units
3595.0,Year,2016,E14001003,,,0-4,,Local Units
870.0,Year,2016,E14001003,,,5-9,,Local Units
505.0,Year,2016,E14001003,,,10-19,,Local Units
300.0,Year,2016,E14001003,,,20-49,,Local Units
90.0,Year,2016,E14001003,,,50-99,,Local Units
35.0,Year,2016,E14001003,,,100-249,,Local Units
20.0,Year,2016,E14001003,,,250+,,Local Units
5415.0,Year,2016,E14001003,,,Total,,Local Units
4265.0,Year,2016,E14001026,,,0-4,,Local Units
895.0,Year,2016,E14001026,,,5-9,,Local Units
455.0,Year,2016,E14001026,,,10-19,,Local Units
260.0,Year,2016,E14001026,,,20-49,,Local Units
65.0,Year,2016,E14001026,,,50-99,,Local Units
55.0,Year,2016,E14001026,,,100-249,,Local Units
10.0,Year,2016,E14001026,,,250+,,Local Units
6005.0,Year,2016,E14001026,,,Total,,Local Units
4370.0,Year,2016,E14001031,,,0-4,,Local Units
935.0,Year,2016,E14001031,,,5-9,,Local Units
505.0,Year,2016,E14001031,,,10-19,,Local Units
310.0,Year,2016,E14001031,,,20-49,,Local Units
90.0,Year,2016,E14001031,,,50-99,,Local Units
35.0,Year,2016,E14001031,,,100-249,,Local Units
10.0,Year,2016,E14001031,,,250+,,Local Units
6255.0,Year,2016,E14001031,,,Total,,Local Units
3090.0,Year,2016,E14001038,,,0-4,,Local Units
625.0,Year,2016,E14001038,,,5-9,,Local Units
375.0,Year,2016,E14001038,,,10-19,,Local Units
255.0,Year,2016,E14001038,,,20-49,,Local Units
80.0,Year,2016,E14001038,,,50-99,,Local Units
40.0,Year,2016,E14001038,,,100-249,,Local Units
15.0,Year,2016,E14001038,,,250+,,Local Units
4480.0,Year,2016,E14001038,,,Total,,Local Units
3390.0,Year,2016,E14001060,,,0-4,,Local Units
655.0,Year,2016,E14001060,,,5-9,,Local Units
420.0,Year,2016,E14001060,,,10-19,,Local Units
285.0,Year,2016,E14001060,,,20-49,,Local Units
90.0,Year,2016,E14001060,,,50-99,,Local Units
55.0,Year,2016,E14001060,,,100-249,,Local Units
15.0,Year,2016,E14001060,,,250+,,Local Units
4910.0,Year,2016,E14001060,,,Total,,Local Units
86030.0,Year,2016,W92000004,,,0-4,,Local Units
18500.0,Year,2016,W92000004,,,5-9,,Local Units
10525.0,Year,2016,W92000004,,,10-19,,Local Units
6860.0,Year,2016,W92000004,,,20-49,,Local Units
2100.0,Year,2016,W92000004,,,50-99,,Local Units
1170.0,Year,2016,W92000004,,,100-249,,Local Units
490.0,Year,2016,W92000004,,,250+,,Local Units
125675.0,Year,2016,W92000004,,,Total,,Local Units
1080.0,Year,2016,W07000049,,,0-4,,Local Units
345.0,Year,2016,W07000049,,,5-9,,Local Units
220.0,Year,2016,W07000049,,,10-19,,Local Units
140.0,Year,2016,W07000049,,,20-49,,Local Units
55.0,Year,2016,W07000049,,,50-99,,Local Units
25.0,Year,2016,W07000049,,,100-249,,Local Units
15.0,Year,2016,W07000049,,,250+,,Local Units
1880.0,Year,2016,W07000049,,,Total,,Local Units
1805.0,Year,2016,W07000058,,,0-4,,Local Units
460.0,Year,2016,W07000058,,,5-9,,Local Units
290.0,Year,2016,W07000058,,,10-19,,Local Units
170.0,Year,2016,W07000058,,,20-49,,Local Units
60.0,Year,2016,W07000058,,,50-99,,Local Units
20.0,Year,2016,W07000058,,,100-249,,Local Units
5.0,Year,2016,W07000058,,,250+,,Local Units
2810.0,Year,2016,W07000058,,,Total,,Local Units
2130.0,Year,2016,W07000043,,,0-4,,Local Units
475.0,Year,2016,W07000043,,,5-9,,Local Units
270.0,Year,2016,W07000043,,,10-19,,Local Units
210.0,Year,2016,W07000043,,,20-49,,Local Units
75.0,Year,2016,W07000043,,,50-99,,Local Units
40.0,Year,2016,W07000043,,,100-249,,Local Units
25.0,Year,2016,W07000043,,,250+,,Local Units
3225.0,Year,2016,W07000043,,,Total,,Local Units
1625.0,Year,2016,W07000057,,,0-4,,Local Units
455.0,Year,2016,W07000057,,,5-9,,Local Units
275.0,Year,2016,W07000057,,,10-19,,Local Units
150.0,Year,2016,W07000057,,,20-49,,Local Units
60.0,Year,2016,W07000057,,,50-99,,Local Units
25.0,Year,2016,W07000057,,,100-249,,Local Units
10.0,Year,2016,W07000057,,,250+,,Local Units
2600.0,Year,2016,W07000057,,,Total,,Local Units
1035.0,Year,2016,W07000072,,,0-4,,Local Units
275.0,Year,2016,W07000072,,,5-9,,Local Units
160.0,Year,2016,W07000072,,,10-19,,Local Units
100.0,Year,2016,W07000072,,,20-49,,Local Units
30.0,Year,2016,W07000072,,,50-99,,Local Units
20.0,Year,2016,W07000072,,,100-249,,Local Units
10.0,Year,2016,W07000072,,,250+,,Local Units
1630.0,Year,2016,W07000072,,,Total,,Local Units
3870.0,Year,2016,W07000068,,,0-4,,Local Units
640.0,Year,2016,W07000068,,,5-9,,Local Units
280.0,Year,2016,W07000068,,,10-19,,Local Units
155.0,Year,2016,W07000068,,,20-49,,Local Units
50.0,Year,2016,W07000068,,,50-99,,Local Units
20.0,Year,2016,W07000068,,,100-249,,Local Units
5.0,Year,2016,W07000068,,,250+,,Local Units
5020.0,Year,2016,W07000068,,,Total,,Local Units
1945.0,Year,2016,W07000073,,,0-4,,Local Units
480.0,Year,2016,W07000073,,,5-9,,Local Units
305.0,Year,2016,W07000073,,,10-19,,Local Units
205.0,Year,2016,W07000073,,,20-49,,Local Units
65.0,Year,2016,W07000073,,,50-99,,Local Units
35.0,Year,2016,W07000073,,,100-249,,Local Units
25.0,Year,2016,W07000073,,,250+,,Local Units
3060.0,Year,2016,W07000073,,,Total,,Local Units
1665.0,Year,2016,W07000076,,,0-4,,Local Units
395.0,Year,2016,W07000076,,,5-9,,Local Units
235.0,Year,2016,W07000076,,,10-19,,Local Units
155.0,Year,2016,W07000076,,,20-49,,Local Units
50.0,Year,2016,W07000076,,,50-99,,Local Units
25.0,Year,2016,W07000076,,,100-249,,Local Units
20.0,Year,2016,W07000076,,,250+,,Local Units
2545.0,Year,2016,W07000076,,,Total,,Local Units
2670.0,Year,2016,W07000050,,,0-4,,Local Units
745.0,Year,2016,W07000050,,,5-9,,Local Units
515.0,Year,2016,W07000050,,,10-19,,Local Units
345.0,Year,2016,W07000050,,,20-49,,Local Units
110.0,Year,2016,W07000050,,,50-99,,Local Units
80.0,Year,2016,W07000050,,,100-249,,Local Units
35.0,Year,2016,W07000050,,,250+,,Local Units
4500.0,Year,2016,W07000050,,,Total,,Local Units
2200.0,Year,2016,W07000051,,,0-4,,Local Units
365.0,Year,2016,W07000051,,,5-9,,Local Units
275.0,Year,2016,W07000051,,,10-19,,Local Units
150.0,Year,2016,W07000051,,,20-49,,Local Units
60.0,Year,2016,W07000051,,,50-99,,Local Units
35.0,Year,2016,W07000051,,,100-249,,Local Units
25.0,Year,2016,W07000051,,,250+,,Local Units
3110.0,Year,2016,W07000051,,,Total,,Local Units
3190.0,Year,2016,W07000080,,,0-4,,Local Units
830.0,Year,2016,W07000080,,,5-9,,Local Units
525.0,Year,2016,W07000080,,,10-19,,Local Units
370.0,Year,2016,W07000080,,,20-49,,Local Units
120.0,Year,2016,W07000080,,,50-99,,Local Units
75.0,Year,2016,W07000080,,,100-249,,Local Units
35.0,Year,2016,W07000080,,,250+,,Local Units
5145.0,Year,2016,W07000080,,,Total,,Local Units
2380.0,Year,2016,W07000079,,,0-4,,Local Units
455.0,Year,2016,W07000079,,,5-9,,Local Units
265.0,Year,2016,W07000079,,,10-19,,Local Units
180.0,Year,2016,W07000079,,,20-49,,Local Units
50.0,Year,2016,W07000079,,,50-99,,Local Units
30.0,Year,2016,W07000079,,,100-249,,Local Units
10.0,Year,2016,W07000079,,,250+,,Local Units
3370.0,Year,2016,W07000079,,,Total,,Local Units
3410.0,Year,2016,W07000067,,,0-4,,Local Units
450.0,Year,2016,W07000067,,,5-9,,Local Units
230.0,Year,2016,W07000067,,,10-19,,Local Units
135.0,Year,2016,W07000067,,,20-49,,Local Units
40.0,Year,2016,W07000067,,,50-99,,Local Units
20.0,Year,2016,W07000067,,,100-249,,Local Units
0.0,Year,2016,W07000067,,,250+,,Local Units
4285.0,Year,2016,W07000067,,,Total,,Local Units
3170.0,Year,2016,W07000066,,,0-4,,Local Units
710.0,Year,2016,W07000066,,,5-9,,Local Units
350.0,Year,2016,W07000066,,,10-19,,Local Units
