V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
70.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,Total
5.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,0-4
5.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,5-9
10.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,10-19
20.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,20-49
25.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,50-99
35.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,100-249
10.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,250+
110.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,Total
2130.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
620.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
330.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
185.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
50.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
30.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
15.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
3360.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
54025.0,Year,2017,N92000001,,,Enterprise,Total,Total,,0-4
8700.0,Year,2017,N92000001,,,Enterprise,Total,Total,,5-9
4275.0,Year,2017,N92000001,,,Enterprise,Total,Total,,10-19
2420.0,Year,2017,N92000001,,,Enterprise,Total,Total,,20-49
700.0,Year,2017,N92000001,,,Enterprise,Total,Total,,50-99
390.0,Year,2017,N92000001,,,Enterprise,Total,Total,,100-249
205.0,Year,2017,N92000001,,,Enterprise,Total,Total,,250+
70715.0,Year,2017,N92000001,,,Enterprise,Total,Total,,Total
1564090.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,0-4
286820.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,5-9
181410.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,10-19
114065.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,20-49
36200.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,50-99
19045.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,100-249
8670.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,250+
2210300.0,Year,2017,K02000001,,,Local Units,1,1 - Company (incl. Building Society),,Total
411970.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,0-4
45655.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,5-9
10650.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,10-19
1945.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,20-49
165.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,50-99
30.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,100-249
5.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,250+
470420.0,Year,2017,K02000001,,,Local Units,2,2 - Sole Proprietor,,Total
159185.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,0-4
40750.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,5-9
17085.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,10-19
7695.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,20-49
765.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,50-99
155.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,100-249
35.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,250+
225670.0,Year,2017,K02000001,,,Local Units,3,3 - Partnership,,Total
930.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,0-4
1220.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,5-9
945.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,10-19
575.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,20-49
190.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,50-99
180.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,100-249
140.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,250+
4180.0,Year,2017,K02000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,Total
5035.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,0-4
3525.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,5-9
4425.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,10-19
6540.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,20-49
4005.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,50-99
3400.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,100-249
1450.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,250+
28380.0,Year,2017,K02000001,,,Local Units,5,5 - Central Government,,Total
18685.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,0-4
6895.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,5-9
8455.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,10-19
14365.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,20-49
7440.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,50-99
3165.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,100-249
935.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,250+
59940.0,Year,2017,K02000001,,,Local Units,6,6 - Local Authority,,Total
75965.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,0-4
22910.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,5-9
15325.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,10-19
9535.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,20-49
3595.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,50-99
2175.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,100-249
995.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,250+
130500.0,Year,2017,K02000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,Total
2235860.0,Year,2017,K02000001,,,Local Units,Total,Total,,0-4
407775.0,Year,2017,K02000001,,,Local Units,Total,Total,,5-9
238295.0,Year,2017,K02000001,,,Local Units,Total,Total,,10-19
154720.0,Year,2017,K02000001,,,Local Units,Total,Total,,20-49
52360.0,Year,2017,K02000001,,,Local Units,Total,Total,,50-99
28150.0,Year,2017,K02000001,,,Local Units,Total,Total,,100-249
12230.0,Year,2017,K02000001,,,Local Units,Total,Total,,250+
3129390.0,Year,2017,K02000001,,,Local Units,Total,Total,,Total
1544420.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,0-4
280760.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,5-9
177505.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,10-19
111305.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,20-49
35365.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,50-99
18630.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,100-249
8495.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,250+
2176480.0,Year,2017,K03000001,,,Local Units,1,1 - Company (incl. Building Society),,Total
386095.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,0-4
43300.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,5-9
10010.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,10-19
1810.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,20-49
140.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,50-99
25.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,100-249
5.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,250+
441385.0,Year,2017,K03000001,,,Local Units,2,2 - Sole Proprietor,,Total
149785.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,0-4
38710.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,5-9
16230.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,10-19
7485.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,20-49
730.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,50-99
140.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,100-249
35.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,250+
213115.0,Year,2017,K03000001,,,Local Units,3,3 - Partnership,,Total
900.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,0-4
1150.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,5-9
885.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,10-19
540.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,20-49
160.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,50-99
170.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,100-249
135.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,250+
3940.0,Year,2017,K03000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,Total
4220.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,0-4
2600.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,5-9
3405.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,10-19
5490.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,20-49
3660.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,50-99
3230.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,100-249
1370.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,250+
23975.0,Year,2017,K03000001,,,Local Units,5,5 - Central Government,,Total
18470.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,0-4
6780.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,5-9
8335.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,10-19
14205.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,20-49
7325.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,50-99
3140.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,100-249
930.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,250+
59185.0,Year,2017,K03000001,,,Local Units,6,6 - Local Authority,,Total
72955.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,0-4
22005.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,5-9
14820.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,10-19
9255.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,20-49
3530.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,50-99
2150.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,100-249
985.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,250+
125700.0,Year,2017,K03000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,Total
2176845.0,Year,2017,K03000001,,,Local Units,Total,Total,,0-4
395305.0,Year,2017,K03000001,,,Local Units,Total,Total,,5-9
231190.0,Year,2017,K03000001,,,Local Units,Total,Total,,10-19
150090.0,Year,2017,K03000001,,,Local Units,Total,Total,,20-49
50910.0,Year,2017,K03000001,,,Local Units,Total,Total,,50-99
27485.0,Year,2017,K03000001,,,Local Units,Total,Total,,100-249
11955.0,Year,2017,K03000001,,,Local Units,Total,Total,,250+
3043780.0,Year,2017,K03000001,,,Local Units,Total,Total,,Total
1453490.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,0-4
259835.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,5-9
163645.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,10-19
102700.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,20-49
32485.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,50-99
17085.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,100-249
7845.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,250+
2037085.0,Year,2017,K04000001,,,Local Units,1,1 - Company (incl. Building Society),,Total
355345.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,0-4
38985.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,5-9
9030.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,10-19
1640.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,20-49
120.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,50-99
25.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,100-249
5.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,250+
405150.0,Year,2017,K04000001,,,Local Units,2,2 - Sole Proprietor,,Total
135580.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,0-4
34235.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,5-9
14160.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,10-19
6790.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,20-49
665.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,50-99
115.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,100-249
30.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,250+
191575.0,Year,2017,K04000001,,,Local Units,3,3 - Partnership,,Total
695.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,0-4
980.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,5-9
790.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,10-19
485.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,20-49
145.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,50-99
160.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,100-249
120.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,250+
3375.0,Year,2017,K04000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,Total
3685.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,0-4
2195.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,5-9
2975.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,10-19
4985.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,20-49
3345.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,50-99
3010.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,100-249
1150.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,250+
21345.0,Year,2017,K04000001,,,Local Units,5,5 - Central Government,,Total
15505.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,0-4
5260.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,5-9
6710.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,10-19
12225.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,20-49
6705.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,50-99
2770.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,100-249
845.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,250+
50020.0,Year,2017,K04000001,,,Local Units,6,6 - Local Authority,,Total
66350.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,0-4
19525.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,5-9
13145.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,10-19
8290.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,20-49
3215.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,50-99
2030.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,100-249
915.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,250+
113470.0,Year,2017,K04000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,Total
2030650.0,Year,2017,K04000001,,,Local Units,Total,Total,,0-4
361015.0,Year,2017,K04000001,,,Local Units,Total,Total,,5-9
210455.0,Year,2017,K04000001,,,Local Units,Total,Total,,10-19
137115.0,Year,2017,K04000001,,,Local Units,Total,Total,,20-49
46680.0,Year,2017,K04000001,,,Local Units,Total,Total,,50-99
25195.0,Year,2017,K04000001,,,Local Units,Total,Total,,100-249
10910.0,Year,2017,K04000001,,,Local Units,Total,Total,,250+
2822020.0,Year,2017,K04000001,,,Local Units,Total,Total,,Total
1408230.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,0-4
248550.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,5-9
156555.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,10-19
98150.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,20-49
31120.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,50-99
16335.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,100-249
7545.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,250+
1966485.0,Year,2017,E92000001,,,Local Units,1,1 - Company (incl. Building Society),,Total
332620.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,0-4
36335.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,5-9
8445.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,10-19
1555.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,20-49
120.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,50-99
25.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,100-249
5.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,250+
379105.0,Year,2017,E92000001,,,Local Units,2,2 - Sole Proprietor,,Total
122700.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,0-4
31695.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,5-9
13095.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,10-19
6395.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,20-49
635.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,50-99
115.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,100-249
30.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,250+
174665.0,Year,2017,E92000001,,,Local Units,3,3 - Partnership,,Total
660.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,0-4
935.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,5-9
750.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,10-19
465.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,20-49
140.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,50-99
155.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,100-249
110.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,250+
3215.0,Year,2017,E92000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,Total
3360.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,0-4
2010.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,5-9
2685.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,10-19
4735.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,20-49
3240.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,50-99
2920.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,100-249
1075.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,250+
20025.0,Year,2017,E92000001,,,Local Units,5,5 - Central Government,,Total
14185.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,0-4
4755.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,5-9
6030.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,10-19
11060.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,20-49
6230.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,50-99
2525.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,100-249
780.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,250+
45565.0,Year,2017,E92000001,,,Local Units,6,6 - Local Authority,,Total
62865.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,0-4
18235.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,5-9
12370.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,10-19
7895.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,20-49
3095.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,50-99
1950.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,100-249
875.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,250+
107285.0,Year,2017,E92000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,Total
1944620.0,Year,2017,E92000001,,,Local Units,Total,Total,,0-4
342515.0,Year,2017,E92000001,,,Local Units,Total,Total,,5-9
199930.0,Year,2017,E92000001,,,Local Units,Total,Total,,10-19
130255.0,Year,2017,E92000001,,,Local Units,Total,Total,,20-49
44580.0,Year,2017,E92000001,,,Local Units,Total,Total,,50-99
24025.0,Year,2017,E92000001,,,Local Units,Total,Total,,100-249
10420.0,Year,2017,E92000001,,,Local Units,Total,Total,,250+
2696345.0,Year,2017,E92000001,,,Local Units,Total,Total,,Total
36985.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,0-4
8955.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,5-9
5950.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,10-19
3755.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,20-49
1360.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,50-99
670.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,100-249
300.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,250+
57975.0,Year,2017,E12000001,,,Local Units,1,1 - Company (incl. Building Society),,Total
12480.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,0-4
1845.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,5-9
375.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,10-19
75.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,20-49
5.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,50-99
0.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,250+
14780.0,Year,2017,E12000001,,,Local Units,2,2 - Sole Proprietor,,Total
4965.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,0-4
1560.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,5-9
590.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,10-19
300.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,20-49
20.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,50-99
5.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,100-249
0.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,250+
7440.0,Year,2017,E12000001,,,Local Units,3,3 - Partnership,,Total
60.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,0-4
35.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,5-9
30.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,10-19
30.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,20-49
5.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,50-99
10.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,250+
170.0,Year,2017,E12000001,,,Local Units,4,4 - Public Corporation/Nationalised Body,,Total
230.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,0-4
145.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,5-9
160.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,10-19
280.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,20-49
160.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,50-99
115.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,100-249
70.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,250+
1160.0,Year,2017,E12000001,,,Local Units,5,5 - Central Government,,Total
780.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,0-4
290.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,5-9
385.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,10-19
680.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,20-49
280.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,50-99
105.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,100-249
45.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,250+
2565.0,Year,2017,E12000001,,,Local Units,6,6 - Local Authority,,Total
2220.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,0-4
870.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,5-9
700.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,10-19
445.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,20-49
115.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,50-99
75.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,100-249
30.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,250+
4455.0,Year,2017,E12000001,,,Local Units,7,7 - Non-profit Body or Mutual Association,,Total
57720.0,Year,2017,E12000001,,,Local Units,Total,Total,,0-4
13700.0,Year,2017,E12000001,,,Local Units,Total,Total,,5-9
8190.0,Year,2017,E12000001,,,Local Units,Total,Total,,10-19
