V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type
55.0,Year,2016,E08000013,,,50-99,,Enterprise
35.0,Year,2016,E08000013,,,100-249,,Enterprise
15.0,Year,2016,E08000013,,,250+,,Enterprise
4615.0,Year,2016,E08000013,,,Total,,Enterprise
6695.0,Year,2016,E08000015,,,0-4,,Enterprise
1055.0,Year,2016,E08000015,,,5-9,,Enterprise
530.0,Year,2016,E08000015,,,10-19,,Enterprise
280.0,Year,2016,E08000015,,,20-49,,Enterprise
75.0,Year,2016,E08000015,,,50-99,,Enterprise
55.0,Year,2016,E08000015,,,100-249,,Enterprise
20.0,Year,2016,E08000015,,,250+,,Enterprise
8710.0,Year,2016,E08000015,,,Total,,Enterprise
140590.0,Year,2016,E12000003,,,0-4,,Enterprise
22635.0,Year,2016,E12000003,,,5-9,,Enterprise
11650.0,Year,2016,E12000003,,,10-19,,Enterprise
6350.0,Year,2016,E12000003,,,20-49,,Enterprise
2100.0,Year,2016,E12000003,,,50-99,,Enterprise
1115.0,Year,2016,E12000003,,,100-249,,Enterprise
695.0,Year,2016,E12000003,,,250+,,Enterprise
185135.0,Year,2016,E12000003,,,Total,,Enterprise
10890.0,Year,2016,E06000011,,,0-4,,Enterprise
1925.0,Year,2016,E06000011,,,5-9,,Enterprise
930.0,Year,2016,E06000011,,,10-19,,Enterprise
415.0,Year,2016,E06000011,,,20-49,,Enterprise
120.0,Year,2016,E06000011,,,50-99,,Enterprise
50.0,Year,2016,E06000011,,,100-249,,Enterprise
30.0,Year,2016,E06000011,,,250+,,Enterprise
14360.0,Year,2016,E06000011,,,Total,,Enterprise
4005.0,Year,2016,E06000010,,,0-4,,Enterprise
965.0,Year,2016,E06000010,,,5-9,,Enterprise
560.0,Year,2016,E06000010,,,10-19,,Enterprise
305.0,Year,2016,E06000010,,,20-49,,Enterprise
125.0,Year,2016,E06000010,,,50-99,,Enterprise
65.0,Year,2016,E06000010,,,100-249,,Enterprise
35.0,Year,2016,E06000010,,,250+,,Enterprise
6060.0,Year,2016,E06000010,,,Total,,Enterprise
3455.0,Year,2016,E06000012,,,0-4,,Enterprise
605.0,Year,2016,E06000012,,,5-9,,Enterprise
310.0,Year,2016,E06000012,,,10-19,,Enterprise
190.0,Year,2016,E06000012,,,20-49,,Enterprise
65.0,Year,2016,E06000012,,,50-99,,Enterprise
30.0,Year,2016,E06000012,,,100-249,,Enterprise
20.0,Year,2016,E06000012,,,250+,,Enterprise
4675.0,Year,2016,E06000012,,,Total,,Enterprise
4100.0,Year,2016,E06000013,,,0-4,,Enterprise
665.0,Year,2016,E06000013,,,5-9,,Enterprise
330.0,Year,2016,E06000013,,,10-19,,Enterprise
200.0,Year,2016,E06000013,,,20-49,,Enterprise
65.0,Year,2016,E06000013,,,50-99,,Enterprise
30.0,Year,2016,E06000013,,,100-249,,Enterprise
20.0,Year,2016,E06000013,,,250+,,Enterprise
5410.0,Year,2016,E06000013,,,Total,,Enterprise
5165.0,Year,2016,E06000014,,,0-4,,Enterprise
910.0,Year,2016,E06000014,,,5-9,,Enterprise
450.0,Year,2016,E06000014,,,10-19,,Enterprise
260.0,Year,2016,E06000014,,,20-49,,Enterprise
90.0,Year,2016,E06000014,,,50-99,,Enterprise
50.0,Year,2016,E06000014,,,100-249,,Enterprise
30.0,Year,2016,E06000014,,,250+,,Enterprise
6955.0,Year,2016,E06000014,,,Total,,Enterprise
25055.0,Year,2016,E10000023,,,0-4,,Enterprise
3995.0,Year,2016,E10000023,,,5-9,,Enterprise
1915.0,Year,2016,E10000023,,,10-19,,Enterprise
960.0,Year,2016,E10000023,,,20-49,,Enterprise
255.0,Year,2016,E10000023,,,50-99,,Enterprise
130.0,Year,2016,E10000023,,,100-249,,Enterprise
80.0,Year,2016,E10000023,,,250+,,Enterprise
32390.0,Year,2016,E10000023,,,Total,,Enterprise
2870.0,Year,2016,E07000163,,,0-4,,Enterprise
395.0,Year,2016,E07000163,,,5-9,,Enterprise
205.0,Year,2016,E07000163,,,10-19,,Enterprise
105.0,Year,2016,E07000163,,,20-49,,Enterprise
30.0,Year,2016,E07000163,,,50-99,,Enterprise
15.0,Year,2016,E07000163,,,100-249,,Enterprise
5.0,Year,2016,E07000163,,,250+,,Enterprise
3625.0,Year,2016,E07000163,,,Total,,Enterprise
4160.0,Year,2016,E07000164,,,0-4,,Enterprise
660.0,Year,2016,E07000164,,,5-9,,Enterprise
320.0,Year,2016,E07000164,,,10-19,,Enterprise
150.0,Year,2016,E07000164,,,20-49,,Enterprise
40.0,Year,2016,E07000164,,,50-99,,Enterprise
15.0,Year,2016,E07000164,,,100-249,,Enterprise
10.0,Year,2016,E07000164,,,250+,,Enterprise
5355.0,Year,2016,E07000164,,,Total,,Enterprise
7150.0,Year,2016,E07000165,,,0-4,,Enterprise
1070.0,Year,2016,E07000165,,,5-9,,Enterprise
485.0,Year,2016,E07000165,,,10-19,,Enterprise
240.0,Year,2016,E07000165,,,20-49,,Enterprise
95.0,Year,2016,E07000165,,,50-99,,Enterprise
50.0,Year,2016,E07000165,,,100-249,,Enterprise
35.0,Year,2016,E07000165,,,250+,,Enterprise
9125.0,Year,2016,E07000165,,,Total,,Enterprise
2145.0,Year,2016,E07000166,,,0-4,,Enterprise
330.0,Year,2016,E07000166,,,5-9,,Enterprise
165.0,Year,2016,E07000166,,,10-19,,Enterprise
90.0,Year,2016,E07000166,,,20-49,,Enterprise
25.0,Year,2016,E07000166,,,50-99,,Enterprise
5.0,Year,2016,E07000166,,,100-249,,Enterprise
0.0,Year,2016,E07000166,,,250+,,Enterprise
2760.0,Year,2016,E07000166,,,Total,,Enterprise
2785.0,Year,2016,E07000167,,,0-4,,Enterprise
455.0,Year,2016,E07000167,,,5-9,,Enterprise
215.0,Year,2016,E07000167,,,10-19,,Enterprise
110.0,Year,2016,E07000167,,,20-49,,Enterprise
15.0,Year,2016,E07000167,,,50-99,,Enterprise
20.0,Year,2016,E07000167,,,100-249,,Enterprise
10.0,Year,2016,E07000167,,,250+,,Enterprise
3610.0,Year,2016,E07000167,,,Total,,Enterprise
2915.0,Year,2016,E07000168,,,0-4,,Enterprise
675.0,Year,2016,E07000168,,,5-9,,Enterprise
330.0,Year,2016,E07000168,,,10-19,,Enterprise
170.0,Year,2016,E07000168,,,20-49,,Enterprise
20.0,Year,2016,E07000168,,,50-99,,Enterprise
15.0,Year,2016,E07000168,,,100-249,,Enterprise
10.0,Year,2016,E07000168,,,250+,,Enterprise
4135.0,Year,2016,E07000168,,,Total,,Enterprise
3030.0,Year,2016,E07000169,,,0-4,,Enterprise
410.0,Year,2016,E07000169,,,5-9,,Enterprise
195.0,Year,2016,E07000169,,,10-19,,Enterprise
95.0,Year,2016,E07000169,,,20-49,,Enterprise
30.0,Year,2016,E07000169,,,50-99,,Enterprise
10.0,Year,2016,E07000169,,,100-249,,Enterprise
10.0,Year,2016,E07000169,,,250+,,Enterprise
3780.0,Year,2016,E07000169,,,Total,,Enterprise
29620.0,Year,2016,E11000003,,,0-4,,Enterprise
4620.0,Year,2016,E11000003,,,5-9,,Enterprise
2410.0,Year,2016,E11000003,,,10-19,,Enterprise
1430.0,Year,2016,E11000003,,,20-49,,Enterprise
480.0,Year,2016,E11000003,,,50-99,,Enterprise
265.0,Year,2016,E11000003,,,100-249,,Enterprise
150.0,Year,2016,E11000003,,,250+,,Enterprise
38975.0,Year,2016,E11000003,,,Total,,Enterprise
4865.0,Year,2016,E08000016,,,0-4,,Enterprise
750.0,Year,2016,E08000016,,,5-9,,Enterprise
390.0,Year,2016,E08000016,,,10-19,,Enterprise
240.0,Year,2016,E08000016,,,20-49,,Enterprise
60.0,Year,2016,E08000016,,,50-99,,Enterprise
35.0,Year,2016,E08000016,,,100-249,,Enterprise
25.0,Year,2016,E08000016,,,250+,,Enterprise
6365.0,Year,2016,E08000016,,,Total,,Enterprise
7500.0,Year,2016,E08000017,,,0-4,,Enterprise
1030.0,Year,2016,E08000017,,,5-9,,Enterprise
475.0,Year,2016,E08000017,,,10-19,,Enterprise
290.0,Year,2016,E08000017,,,20-49,,Enterprise
90.0,Year,2016,E08000017,,,50-99,,Enterprise
55.0,Year,2016,E08000017,,,100-249,,Enterprise
35.0,Year,2016,E08000017,,,250+,,Enterprise
9475.0,Year,2016,E08000017,,,Total,,Enterprise
5510.0,Year,2016,E08000018,,,0-4,,Enterprise
830.0,Year,2016,E08000018,,,5-9,,Enterprise
430.0,Year,2016,E08000018,,,10-19,,Enterprise
260.0,Year,2016,E08000018,,,20-49,,Enterprise
115.0,Year,2016,E08000018,,,50-99,,Enterprise
60.0,Year,2016,E08000018,,,100-249,,Enterprise
25.0,Year,2016,E08000018,,,250+,,Enterprise
7230.0,Year,2016,E08000018,,,Total,,Enterprise
11745.0,Year,2016,E08000019,,,0-4,,Enterprise
2010.0,Year,2016,E08000019,,,5-9,,Enterprise
1115.0,Year,2016,E08000019,,,10-19,,Enterprise
640.0,Year,2016,E08000019,,,20-49,,Enterprise
215.0,Year,2016,E08000019,,,50-99,,Enterprise
115.0,Year,2016,E08000019,,,100-249,,Enterprise
65.0,Year,2016,E08000019,,,250+,,Enterprise
15905.0,Year,2016,E08000019,,,Total,,Enterprise
58300.0,Year,2016,E11000006,,,0-4,,Enterprise
8950.0,Year,2016,E11000006,,,5-9,,Enterprise
4745.0,Year,2016,E11000006,,,10-19,,Enterprise
2590.0,Year,2016,E11000006,,,20-49,,Enterprise
900.0,Year,2016,E11000006,,,50-99,,Enterprise
495.0,Year,2016,E11000006,,,100-249,,Enterprise
330.0,Year,2016,E11000006,,,250+,,Enterprise
76310.0,Year,2016,E11000006,,,Total,,Enterprise
11950.0,Year,2016,E08000032,,,0-4,,Enterprise
1875.0,Year,2016,E08000032,,,5-9,,Enterprise
950.0,Year,2016,E08000032,,,10-19,,Enterprise
545.0,Year,2016,E08000032,,,20-49,,Enterprise
175.0,Year,2016,E08000032,,,50-99,,Enterprise
110.0,Year,2016,E08000032,,,100-249,,Enterprise
60.0,Year,2016,E08000032,,,250+,,Enterprise
15665.0,Year,2016,E08000032,,,Total,,Enterprise
6170.0,Year,2016,E08000033,,,0-4,,Enterprise
975.0,Year,2016,E08000033,,,5-9,,Enterprise
525.0,Year,2016,E08000033,,,10-19,,Enterprise
255.0,Year,2016,E08000033,,,20-49,,Enterprise
95.0,Year,2016,E08000033,,,50-99,,Enterprise
60.0,Year,2016,E08000033,,,100-249,,Enterprise
20.0,Year,2016,E08000033,,,250+,,Enterprise
8100.0,Year,2016,E08000033,,,Total,,Enterprise
11180.0,Year,2016,E08000034,,,0-4,,Enterprise
1875.0,Year,2016,E08000034,,,5-9,,Enterprise
940.0,Year,2016,E08000034,,,10-19,,Enterprise
500.0,Year,2016,E08000034,,,20-49,,Enterprise
160.0,Year,2016,E08000034,,,50-99,,Enterprise
75.0,Year,2016,E08000034,,,100-249,,Enterprise
50.0,Year,2016,E08000034,,,250+,,Enterprise
14780.0,Year,2016,E08000034,,,Total,,Enterprise
21760.0,Year,2016,E08000035,,,0-4,,Enterprise
3085.0,Year,2016,E08000035,,,5-9,,Enterprise
1745.0,Year,2016,E08000035,,,10-19,,Enterprise
955.0,Year,2016,E08000035,,,20-49,,Enterprise
350.0,Year,2016,E08000035,,,50-99,,Enterprise
180.0,Year,2016,E08000035,,,100-249,,Enterprise
150.0,Year,2016,E08000035,,,250+,,Enterprise
28225.0,Year,2016,E08000035,,,Total,,Enterprise
7240.0,Year,2016,E08000036,,,0-4,,Enterprise
1140.0,Year,2016,E08000036,,,5-9,,Enterprise
585.0,Year,2016,E08000036,,,10-19,,Enterprise
335.0,Year,2016,E08000036,,,20-49,,Enterprise
120.0,Year,2016,E08000036,,,50-99,,Enterprise
70.0,Year,2016,E08000036,,,100-249,,Enterprise
50.0,Year,2016,E08000036,,,250+,,Enterprise
9540.0,Year,2016,E08000036,,,Total,,Enterprise
137170.0,Year,2016,E12000004,,,0-4,,Enterprise
20445.0,Year,2016,E12000004,,,5-9,,Enterprise
10405.0,Year,2016,E12000004,,,10-19,,Enterprise
5820.0,Year,2016,E12000004,,,20-49,,Enterprise
1865.0,Year,2016,E12000004,,,50-99,,Enterprise
1035.0,Year,2016,E12000004,,,100-249,,Enterprise
650.0,Year,2016,E12000004,,,250+,,Enterprise
177390.0,Year,2016,E12000004,,,Total,,Enterprise
5630.0,Year,2016,E06000015,,,0-4,,Enterprise
840.0,Year,2016,E06000015,,,5-9,,Enterprise
435.0,Year,2016,E06000015,,,10-19,,Enterprise
280.0,Year,2016,E06000015,,,20-49,,Enterprise
95.0,Year,2016,E06000015,,,50-99,,Enterprise
50.0,Year,2016,E06000015,,,100-249,,Enterprise
35.0,Year,2016,E06000015,,,250+,,Enterprise
7365.0,Year,2016,E06000015,,,Total,,Enterprise
9045.0,Year,2016,E06000016,,,0-4,,Enterprise
1460.0,Year,2016,E06000016,,,5-9,,Enterprise
765.0,Year,2016,E06000016,,,10-19,,Enterprise
465.0,Year,2016,E06000016,,,20-49,,Enterprise
145.0,Year,2016,E06000016,,,50-99,,Enterprise
50.0,Year,2016,E06000016,,,100-249,,Enterprise
50.0,Year,2016,E06000016,,,250+,,Enterprise
11980.0,Year,2016,E06000016,,,Total,,Enterprise
6475.0,Year,2016,E06000018,,,0-4,,Enterprise
1090.0,Year,2016,E06000018,,,5-9,,Enterprise
645.0,Year,2016,E06000018,,,10-19,,Enterprise
400.0,Year,2016,E06000018,,,20-49,,Enterprise
135.0,Year,2016,E06000018,,,50-99,,Enterprise
80.0,Year,2016,E06000018,,,100-249,,Enterprise
65.0,Year,2016,E06000018,,,250+,,Enterprise
8890.0,Year,2016,E06000018,,,Total,,Enterprise
1555.0,Year,2016,E06000017,,,0-4,,Enterprise
180.0,Year,2016,E06000017,,,5-9,,Enterprise
115.0,Year,2016,E06000017,,,10-19,,Enterprise
60.0,Year,2016,E06000017,,,20-49,,Enterprise
20.0,Year,2016,E06000017,,,50-99,,Enterprise
15.0,Year,2016,E06000017,,,100-249,,Enterprise
5.0,Year,2016,E06000017,,,250+,,Enterprise
1950.0,Year,2016,E06000017,,,Total,,Enterprise
22510.0,Year,2016,E10000007,,,0-4,,Enterprise
3550.0,Year,2016,E10000007,,,5-9,,Enterprise
1835.0,Year,2016,E10000007,,,10-19,,Enterprise
1010.0,Year,2016,E10000007,,,20-49,,Enterprise
330.0,Year,2016,E10000007,,,50-99,,Enterprise
165.0,Year,2016,E10000007,,,100-249,,Enterprise
95.0,Year,2016,E10000007,,,250+,,Enterprise
29495.0,Year,2016,E10000007,,,Total,,Enterprise
3375.0,Year,2016,E07000032,,,0-4,,Enterprise
550.0,Year,2016,E07000032,,,5-9,,Enterprise
265.0,Year,2016,E07000032,,,10-19,,Enterprise
160.0,Year,2016,E07000032,,,20-49,,Enterprise
60.0,Year,2016,E07000032,,,50-99,,Enterprise
35.0,Year,2016,E07000032,,,100-249,,Enterprise
20.0,Year,2016,E07000032,,,250+,,Enterprise
4465.0,Year,2016,E07000032,,,Total,,Enterprise
1700.0,Year,2016,E07000033,,,0-4,,Enterprise
350.0,Year,2016,E07000033,,,5-9,,Enterprise
170.0,Year,2016,E07000033,,,10-19,,Enterprise
75.0,Year,2016,E07000033,,,20-49,,Enterprise
35.0,Year,2016,E07000033,,,50-99,,Enterprise
20.0,Year,2016,E07000033,,,100-249,,Enterprise
15.0,Year,2016,E07000033,,,250+,,Enterprise
2365.0,Year,2016,E07000033,,,Total,,Enterprise
2365.0,Year,2016,E07000034,,,0-4,,Enterprise
475.0,Year,2016,E07000034,,,5-9,,Enterprise
250.0,Year,2016,E07000034,,,10-19,,Enterprise
140.0,Year,2016,E07000034,,,20-49,,Enterprise
65.0,Year,2016,E07000034,,,50-99,,Enterprise
25.0,Year,2016,E07000034,,,100-249,,Enterprise
20.0,Year,2016,E07000034,,,250+,,Enterprise
3340.0,Year,2016,E07000034,,,Total,,Enterprise
3670.0,Year,2016,E07000035,,,0-4,,Enterprise
560.0,Year,2016,E07000035,,,5-9,,Enterprise
250.0,Year,2016,E07000035,,,10-19,,Enterprise
145.0,Year,2016,E07000035,,,20-49,,Enterprise
30.0,Year,2016,E07000035,,,50-99,,Enterprise
15.0,Year,2016,E07000035,,,100-249,,Enterprise
10.0,Year,2016,E07000035,,,250+,,Enterprise
4680.0,Year,2016,E07000035,,,Total,,Enterprise
2765.0,Year,2016,E07000036,,,0-4,,Enterprise
435.0,Year,2016,E07000036,,,5-9,,Enterprise
265.0,Year,2016,E07000036,,,10-19,,Enterprise
150.0,Year,2016,E07000036,,,20-49,,Enterprise
45.0,Year,2016,E07000036,,,50-99,,Enterprise
25.0,Year,2016,E07000036,,,100-249,,Enterprise
10.0,Year,2016,E07000036,,,250+,,Enterprise
3695.0,Year,2016,E07000036,,,Total,,Enterprise
3050.0,Year,2016,E07000037,,,0-4,,Enterprise
445.0,Year,2016,E07000037,,,5-9,,Enterprise
245.0,Year,2016,E07000037,,,10-19,,Enterprise
120.0,Year,2016,E07000037,,,20-49,,Enterprise
35.0,Year,2016,E07000037,,,50-99,,Enterprise
20.0,Year,2016,E07000037,,,100-249,,Enterprise
5.0,Year,2016,E07000037,,,250+,,Enterprise
3920.0,Year,2016,E07000037,,,Total,,Enterprise
2605.0,Year,2016,E07000038,,,0-4,,Enterprise
375.0,Year,2016,E07000038,,,5-9,,Enterprise
205.0,Year,2016,E07000038,,,10-19,,Enterprise
105.0,Year,2016,E07000038,,,20-49,,Enterprise
30.0,Year,2016,E07000038,,,50-99,,Enterprise
15.0,Year,2016,E07000038,,,100-249,,Enterprise
5.0,Year,2016,E07000038,,,250+,,Enterprise
3340.0,Year,2016,E07000038,,,Total,,Enterprise
2980.0,Year,2016,E07000039,,,0-4,,Enterprise
360.0,Year,2016,E07000039,,,5-9,,Enterprise
185.0,Year,2016,E07000039,,,10-19,,Enterprise
115.0,Year,2016,E07000039,,,20-49,,Enterprise
30.0,Year,2016,E07000039,,,50-99,,Enterprise
10.0,Year,2016,E07000039,,,100-249,,Enterprise
10.0,Year,2016,E07000039,,,250+,,Enterprise
3690.0,Year,2016,E07000039,,,Total,,Enterprise
23915.0,Year,2016,E10000018,,,0-4,,Enterprise
3340.0,Year,2016,E10000018,,,5-9,,Enterprise
1720.0,Year,2016,E10000018,,,10-19,,Enterprise
900.0,Year,2016,E10000018,,,20-49,,Enterprise
295.0,Year,2016,E10000018,,,50-99,,Enterprise
180.0,Year,2016,E10000018,,,100-249,,Enterprise
110.0,Year,2016,E10000018,,,250+,,Enterprise
30460.0,Year,2016,E10000018,,,Total,,Enterprise
3450.0,Year,2016,E07000129,,,0-4,,Enterprise
415.0,Year,2016,E07000129,,,5-9,,Enterprise
235.0,Year,2016,E07000129,,,10-19,,Enterprise
135.0,Year,2016,E07000129,,,20-49,,Enterprise
40.0,Year,2016,E07000129,,,50-99,,Enterprise
25.0,Year,2016,E07000129,,,100-249,,Enterprise
20.0,Year,2016,E07000129,,,250+,,Enterprise
4320.0,Year,2016,E07000129,,,Total,,Enterprise
6050.0,Year,2016,E07000130,,,0-4,,Enterprise
795.0,Year,2016,E07000130,,,5-9,,Enterprise
425.0,Year,2016,E07000130,,,10-19,,Enterprise
235.0,Year,2016,E07000130,,,20-49,,Enterprise
70.0,Year,2016,E07000130,,,50-99,,Enterprise
35.0,Year,2016,E07000130,,,100-249,,Enterprise
20.0,Year,2016,E07000130,,,250+,,Enterprise
7630.0,Year,2016,E07000130,,,Total,,Enterprise
4150.0,Year,2016,E07000131,,,0-4,,Enterprise
565.0,Year,2016,E07000131,,,5-9,,Enterprise
290.0,Year,2016,E07000131,,,10-19,,Enterprise
135.0,Year,2016,E07000131,,,20-49,,Enterprise
45.0,Year,2016,E07000131,,,50-99,,Enterprise
25.0,Year,2016,E07000131,,,100-249,,Enterprise
15.0,Year,2016,E07000131,,,250+,,Enterprise
5225.0,Year,2016,E07000131,,,Total,,Enterprise
3590.0,Year,2016,E07000132,,,0-4,,Enterprise
535.0,Year,2016,E07000132,,,5-9,,Enterprise
250.0,Year,2016,E07000132,,,10-19,,Enterprise
125.0,Year,2016,E07000132,,,20-49,,Enterprise
50.0,Year,2016,E07000132,,,50-99,,Enterprise
25.0,Year,2016,E07000132,,,100-249,,Enterprise
20.0,Year,2016,E07000132,,,250+,,Enterprise
4595.0,Year,2016,E07000132,,,Total,,Enterprise
1980.0,Year,2016,E07000133,,,0-4,,Enterprise
315.0,Year,2016,E07000133,,,5-9,,Enterprise
130.0,Year,2016,E07000133,,,10-19,,Enterprise
60.0,Year,2016,E07000133,,,20-49,,Enterprise
25.0,Year,2016,E07000133,,,50-99,,Enterprise
10.0,Year,2016,E07000133,,,100-249,,Enterprise
5.0,Year,2016,E07000133,,,250+,,Enterprise
2525.0,Year,2016,E07000133,,,Total,,Enterprise
3145.0,Year,2016,E07000134,,,0-4,,Enterprise
505.0,Year,2016,E07000134,,,5-9,,Enterprise
270.0,Year,2016,E07000134,,,10-19,,Enterprise
150.0,Year,2016,E07000134,,,20-49,,Enterprise
60.0,Year,2016,E07000134,,,50-99,,Enterprise
45.0,Year,2016,E07000134,,,100-249,,Enterprise
25.0,Year,2016,E07000134,,,250+,,Enterprise
4200.0,Year,2016,E07000134,,,Total,,Enterprise
1550.0,Year,2016,E07000135,,,0-4,,Enterprise
210.0,Year,2016,E07000135,,,5-9,,Enterprise
120.0,Year,2016,E07000135,,,10-19,,Enterprise
60.0,Year,2016,E07000135,,,20-49,,Enterprise
5.0,Year,2016,E07000135,,,50-99,,Enterprise
15.0,Year,2016,E07000135,,,100-249,,Enterprise
5.0,Year,2016,E07000135,,,250+,,Enterprise
1965.0,Year,2016,E07000135,,,Total,,Enterprise
21505.0,Year,2016,E10000019,,,0-4,,Enterprise
3555.0,Year,2016,E10000019,,,5-9,,Enterprise
1640.0,Year,2016,E10000019,,,10-19,,Enterprise
935.0,Year,2016,E10000019,,,20-49,,Enterprise
270.0,Year,2016,E10000019,,,50-99,,Enterprise
160.0,Year,2016,E10000019,,,100-249,,Enterprise
90.0,Year,2016,E10000019,,,250+,,Enterprise
28155.0,Year,2016,E10000019,,,Total,,Enterprise
1610.0,Year,2016,E07000136,,,0-4,,Enterprise
275.0,Year,2016,E07000136,,,5-9,,Enterprise
165.0,Year,2016,E07000136,,,10-19,,Enterprise
90.0,Year,2016,E07000136,,,20-49,,Enterprise
30.0,Year,2016,E07000136,,,50-99,,Enterprise
25.0,Year,2016,E07000136,,,100-249,,Enterprise
15.0,Year,2016,E07000136,,,250+,,Enterprise
2210.0,Year,2016,E07000136,,,Total,,Enterprise
4025.0,Year,2016,E07000137,,,0-4,,Enterprise
820.0,Year,2016,E07000137,,,5-9,,Enterprise
355.0,Year,2016,E07000137,,,10-19,,Enterprise
180.0,Year,2016,E07000137,,,20-49,,Enterprise
55.0,Year,2016,E07000137,,,50-99,,Enterprise
20.0,Year,2016,E07000137,,,100-249,,Enterprise
5.0,Year,2016,E07000137,,,250+,,Enterprise
5460.0,Year,2016,E07000137,,,Total,,Enterprise
1795.0,Year,2016,E07000138,,,0-4,,Enterprise
355.0,Year,2016,E07000138,,,5-9,,Enterprise
175.0,Year,2016,E07000138,,,10-19,,Enterprise
125.0,Year,2016,E07000138,,,20-49,,Enterprise
30.0,Year,2016,E07000138,,,50-99,,Enterprise
25.0,Year,2016,E07000138,,,100-249,,Enterprise
25.0,Year,2016,E07000138,,,250+,,Enterprise
2530.0,Year,2016,E07000138,,,Total,,Enterprise
3355.0,Year,2016,E07000139,,,0-4,,Enterprise
460.0,Year,2016,E07000139,,,5-9,,Enterprise
215.0,Year,2016,E07000139,,,10-19,,Enterprise
140.0,Year,2016,E07000139,,,20-49,,Enterprise
45.0,Year,2016,E07000139,,,50-99,,Enterprise
25.0,Year,2016,E07000139,,,100-249,,Enterprise
10.0,Year,2016,E07000139,,,250+,,Enterprise
4250.0,Year,2016,E07000139,,,Total,,Enterprise
3200.0,Year,2016,E07000140,,,0-4,,Enterprise
450.0,Year,2016,E07000140,,,5-9,,Enterprise
215.0,Year,2016,E07000140,,,10-19,,Enterprise
110.0,Year,2016,E07000140,,,20-49,,Enterprise
35.0,Year,2016,E07000140,,,50-99,,Enterprise
10.0,Year,2016,E07000140,,,100-249,,Enterprise
15.0,Year,2016,E07000140,,,250+,,Enterprise
4035.0,Year,2016,E07000140,,,Total,,Enterprise
4590.0,Year,2016,E07000141,,,0-4,,Enterprise
730.0,Year,2016,E07000141,,,5-9,,Enterprise
325.0,Year,2016,E07000141,,,10-19,,Enterprise
175.0,Year,2016,E07000141,,,20-49,,Enterprise
50.0,Year,2016,E07000141,,,50-99,,Enterprise
35.0,Year,2016,E07000141,,,100-249,,Enterprise
15.0,Year,2016,E07000141,,,250+,,Enterprise
5920.0,Year,2016,E07000141,,,Total,,Enterprise
2930.0,Year,2016,E07000142,,,0-4,,Enterprise
465.0,Year,2016,E07000142,,,5-9,,Enterprise
190.0,Year,2016,E07000142,,,10-19,,Enterprise
115.0,Year,2016,E07000142,,,20-49,,Enterprise
25.0,Year,2016,E07000142,,,50-99,,Enterprise
20.0,Year,2016,E07000142,,,100-249,,Enterprise
5.0,Year,2016,E07000142,,,250+,,Enterprise
3750.0,Year,2016,E07000142,,,Total,,Enterprise
25765.0,Year,2016,E10000021,,,0-4,,Enterprise
3305.0,Year,2016,E10000021,,,5-9,,Enterprise
1665.0,Year,2016,E10000021,,,10-19,,Enterprise
960.0,Year,2016,E10000021,,,20-49,,Enterprise
305.0,Year,2016,E10000021,,,50-99,,Enterprise
185.0,Year,2016,E10000021,,,100-249,,Enterprise
110.0,Year,2016,E10000021,,,250+,,Enterprise
32295.0,Year,2016,E10000021,,,Total,,Enterprise
1720.0,Year,2016,E07000150,,,0-4,,Enterprise
250.0,Year,2016,E07000150,,,5-9,,Enterprise
140.0,Year,2016,E07000150,,,10-19,,Enterprise
80.0,Year,2016,E07000150,,,20-49,,Enterprise
30.0,Year,2016,E07000150,,,50-99,,Enterprise
20.0,Year,2016,E07000150,,,100-249,,Enterprise
10.0,Year,2016,E07000150,,,250+,,Enterprise
2250.0,Year,2016,E07000150,,,Total,,Enterprise
3675.0,Year,2016,E07000151,,,0-4,,Enterprise
470.0,Year,2016,E07000151,,,5-9,,Enterprise
240.0,Year,2016,E07000151,,,10-19,,Enterprise
115.0,Year,2016,E07000151,,,20-49,,Enterprise
40.0,Year,2016,E07000151,,,50-99,,Enterprise
15.0,Year,2016,E07000151,,,100-249,,Enterprise
5.0,Year,2016,E07000151,,,250+,,Enterprise
