V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
670.0,Year,2016,E07000207,,,Local Units,47,47 : Retail
170.0,Year,2016,E07000207,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
405.0,Year,2016,E07000207,,,Local Units,55-56,55-56 : Accommodation & food services
1235.0,Year,2016,E07000207,,,Local Units,58-63,58-63 : Information & communication
235.0,Year,2016,E07000207,,,Local Units,64-66,64-66 : Finance & insurance
390.0,Year,2016,E07000207,,,Local Units,68,68 : Property
2630.0,Year,2016,E07000207,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
985.0,Year,2016,E07000207,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2016,E07000207,,,Local Units,84,84 : Public administration & defence
195.0,Year,2016,E07000207,,,Local Units,85,85 : Education
400.0,Year,2016,E07000207,,,Local Units,86-88,86-88 : Health
780.0,Year,2016,E07000207,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
9705.0,Year,2016,E07000207,,,Local Units,Total,Total
10.0,Year,2016,E07000208,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
100.0,Year,2016,E07000208,,,Local Units,05-39,05-39 : Production
545.0,Year,2016,E07000208,,,Local Units,41-43,41-43 : Construction
90.0,Year,2016,E07000208,,,Local Units,45,45 : Motor trades
150.0,Year,2016,E07000208,,,Local Units,46,46 : Wholesale
310.0,Year,2016,E07000208,,,Local Units,47,47 : Retail
90.0,Year,2016,E07000208,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
210.0,Year,2016,E07000208,,,Local Units,55-56,55-56 : Accommodation & food services
500.0,Year,2016,E07000208,,,Local Units,58-63,58-63 : Information & communication
80.0,Year,2016,E07000208,,,Local Units,64-66,64-66 : Finance & insurance
120.0,Year,2016,E07000208,,,Local Units,68,68 : Property
930.0,Year,2016,E07000208,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
445.0,Year,2016,E07000208,,,Local Units,77-82,77-82 : Business administration & support services
15.0,Year,2016,E07000208,,,Local Units,84,84 : Public administration & defence
85.0,Year,2016,E07000208,,,Local Units,85,85 : Education
225.0,Year,2016,E07000208,,,Local Units,86-88,86-88 : Health
275.0,Year,2016,E07000208,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4180.0,Year,2016,E07000208,,,Local Units,Total,Total
135.0,Year,2016,E07000209,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
305.0,Year,2016,E07000209,,,Local Units,05-39,05-39 : Production
935.0,Year,2016,E07000209,,,Local Units,41-43,41-43 : Construction
215.0,Year,2016,E07000209,,,Local Units,45,45 : Motor trades
305.0,Year,2016,E07000209,,,Local Units,46,46 : Wholesale
730.0,Year,2016,E07000209,,,Local Units,47,47 : Retail
145.0,Year,2016,E07000209,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
405.0,Year,2016,E07000209,,,Local Units,55-56,55-56 : Accommodation & food services
975.0,Year,2016,E07000209,,,Local Units,58-63,58-63 : Information & communication
215.0,Year,2016,E07000209,,,Local Units,64-66,64-66 : Finance & insurance
325.0,Year,2016,E07000209,,,Local Units,68,68 : Property
2005.0,Year,2016,E07000209,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
780.0,Year,2016,E07000209,,,Local Units,77-82,77-82 : Business administration & support services
65.0,Year,2016,E07000209,,,Local Units,84,84 : Public administration & defence
215.0,Year,2016,E07000209,,,Local Units,85,85 : Education
410.0,Year,2016,E07000209,,,Local Units,86-88,86-88 : Health
580.0,Year,2016,E07000209,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
8745.0,Year,2016,E07000209,,,Local Units,Total,Total
145.0,Year,2016,E07000210,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
220.0,Year,2016,E07000210,,,Local Units,05-39,05-39 : Production
660.0,Year,2016,E07000210,,,Local Units,41-43,41-43 : Construction
145.0,Year,2016,E07000210,,,Local Units,45,45 : Motor trades
220.0,Year,2016,E07000210,,,Local Units,46,46 : Wholesale
425.0,Year,2016,E07000210,,,Local Units,47,47 : Retail
105.0,Year,2016,E07000210,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
265.0,Year,2016,E07000210,,,Local Units,55-56,55-56 : Accommodation & food services
660.0,Year,2016,E07000210,,,Local Units,58-63,58-63 : Information & communication
170.0,Year,2016,E07000210,,,Local Units,64-66,64-66 : Finance & insurance
210.0,Year,2016,E07000210,,,Local Units,68,68 : Property
1400.0,Year,2016,E07000210,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
540.0,Year,2016,E07000210,,,Local Units,77-82,77-82 : Business administration & support services
30.0,Year,2016,E07000210,,,Local Units,84,84 : Public administration & defence
130.0,Year,2016,E07000210,,,Local Units,85,85 : Education
285.0,Year,2016,E07000210,,,Local Units,86-88,86-88 : Health
415.0,Year,2016,E07000210,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
6025.0,Year,2016,E07000210,,,Local Units,Total,Total
75.0,Year,2016,E07000211,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
290.0,Year,2016,E07000211,,,Local Units,05-39,05-39 : Production
1120.0,Year,2016,E07000211,,,Local Units,41-43,41-43 : Construction
180.0,Year,2016,E07000211,,,Local Units,45,45 : Motor trades
255.0,Year,2016,E07000211,,,Local Units,46,46 : Wholesale
600.0,Year,2016,E07000211,,,Local Units,47,47 : Retail
210.0,Year,2016,E07000211,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
385.0,Year,2016,E07000211,,,Local Units,55-56,55-56 : Accommodation & food services
805.0,Year,2016,E07000211,,,Local Units,58-63,58-63 : Information & communication
255.0,Year,2016,E07000211,,,Local Units,64-66,64-66 : Finance & insurance
250.0,Year,2016,E07000211,,,Local Units,68,68 : Property
1670.0,Year,2016,E07000211,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
775.0,Year,2016,E07000211,,,Local Units,77-82,77-82 : Business administration & support services
40.0,Year,2016,E07000211,,,Local Units,84,84 : Public administration & defence
175.0,Year,2016,E07000211,,,Local Units,85,85 : Education
500.0,Year,2016,E07000211,,,Local Units,86-88,86-88 : Health
470.0,Year,2016,E07000211,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
8055.0,Year,2016,E07000211,,,Local Units,Total,Total
45.0,Year,2016,E07000212,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
220.0,Year,2016,E07000212,,,Local Units,05-39,05-39 : Production
595.0,Year,2016,E07000212,,,Local Units,41-43,41-43 : Construction
165.0,Year,2016,E07000212,,,Local Units,45,45 : Motor trades
250.0,Year,2016,E07000212,,,Local Units,46,46 : Wholesale
290.0,Year,2016,E07000212,,,Local Units,47,47 : Retail
185.0,Year,2016,E07000212,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
260.0,Year,2016,E07000212,,,Local Units,55-56,55-56 : Accommodation & food services
570.0,Year,2016,E07000212,,,Local Units,58-63,58-63 : Information & communication
95.0,Year,2016,E07000212,,,Local Units,64-66,64-66 : Finance & insurance
185.0,Year,2016,E07000212,,,Local Units,68,68 : Property
860.0,Year,2016,E07000212,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
465.0,Year,2016,E07000212,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2016,E07000212,,,Local Units,84,84 : Public administration & defence
110.0,Year,2016,E07000212,,,Local Units,85,85 : Education
215.0,Year,2016,E07000212,,,Local Units,86-88,86-88 : Health
320.0,Year,2016,E07000212,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4840.0,Year,2016,E07000212,,,Local Units,Total,Total
15.0,Year,2016,E07000213,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
215.0,Year,2016,E07000213,,,Local Units,05-39,05-39 : Production
650.0,Year,2016,E07000213,,,Local Units,41-43,41-43 : Construction
150.0,Year,2016,E07000213,,,Local Units,45,45 : Motor trades
200.0,Year,2016,E07000213,,,Local Units,46,46 : Wholesale
430.0,Year,2016,E07000213,,,Local Units,47,47 : Retail
530.0,Year,2016,E07000213,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
255.0,Year,2016,E07000213,,,Local Units,55-56,55-56 : Accommodation & food services
710.0,Year,2016,E07000213,,,Local Units,58-63,58-63 : Information & communication
80.0,Year,2016,E07000213,,,Local Units,64-66,64-66 : Finance & insurance
135.0,Year,2016,E07000213,,,Local Units,68,68 : Property
810.0,Year,2016,E07000213,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
485.0,Year,2016,E07000213,,,Local Units,77-82,77-82 : Business administration & support services
20.0,Year,2016,E07000213,,,Local Units,84,84 : Public administration & defence
85.0,Year,2016,E07000213,,,Local Units,85,85 : Education
195.0,Year,2016,E07000213,,,Local Units,86-88,86-88 : Health
305.0,Year,2016,E07000213,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5270.0,Year,2016,E07000213,,,Local Units,Total,Total
50.0,Year,2016,E07000214,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
235.0,Year,2016,E07000214,,,Local Units,05-39,05-39 : Production
575.0,Year,2016,E07000214,,,Local Units,41-43,41-43 : Construction
160.0,Year,2016,E07000214,,,Local Units,45,45 : Motor trades
190.0,Year,2016,E07000214,,,Local Units,46,46 : Wholesale
420.0,Year,2016,E07000214,,,Local Units,47,47 : Retail
130.0,Year,2016,E07000214,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
285.0,Year,2016,E07000214,,,Local Units,55-56,55-56 : Accommodation & food services
645.0,Year,2016,E07000214,,,Local Units,58-63,58-63 : Information & communication
110.0,Year,2016,E07000214,,,Local Units,64-66,64-66 : Finance & insurance
155.0,Year,2016,E07000214,,,Local Units,68,68 : Property
1140.0,Year,2016,E07000214,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
515.0,Year,2016,E07000214,,,Local Units,77-82,77-82 : Business administration & support services
15.0,Year,2016,E07000214,,,Local Units,84,84 : Public administration & defence
120.0,Year,2016,E07000214,,,Local Units,85,85 : Education
255.0,Year,2016,E07000214,,,Local Units,86-88,86-88 : Health
375.0,Year,2016,E07000214,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5375.0,Year,2016,E07000214,,,Local Units,Total,Total
155.0,Year,2016,E07000215,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
230.0,Year,2016,E07000215,,,Local Units,05-39,05-39 : Production
805.0,Year,2016,E07000215,,,Local Units,41-43,41-43 : Construction
135.0,Year,2016,E07000215,,,Local Units,45,45 : Motor trades
200.0,Year,2016,E07000215,,,Local Units,46,46 : Wholesale
350.0,Year,2016,E07000215,,,Local Units,47,47 : Retail
125.0,Year,2016,E07000215,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
215.0,Year,2016,E07000215,,,Local Units,55-56,55-56 : Accommodation & food services
485.0,Year,2016,E07000215,,,Local Units,58-63,58-63 : Information & communication
115.0,Year,2016,E07000215,,,Local Units,64-66,64-66 : Finance & insurance
190.0,Year,2016,E07000215,,,Local Units,68,68 : Property
1065.0,Year,2016,E07000215,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
525.0,Year,2016,E07000215,,,Local Units,77-82,77-82 : Business administration & support services
25.0,Year,2016,E07000215,,,Local Units,84,84 : Public administration & defence
130.0,Year,2016,E07000215,,,Local Units,85,85 : Education
250.0,Year,2016,E07000215,,,Local Units,86-88,86-88 : Health
365.0,Year,2016,E07000215,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5365.0,Year,2016,E07000215,,,Local Units,Total,Total
205.0,Year,2016,E07000216,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
340.0,Year,2016,E07000216,,,Local Units,05-39,05-39 : Production
815.0,Year,2016,E07000216,,,Local Units,41-43,41-43 : Construction
185.0,Year,2016,E07000216,,,Local Units,45,45 : Motor trades
270.0,Year,2016,E07000216,,,Local Units,46,46 : Wholesale
640.0,Year,2016,E07000216,,,Local Units,47,47 : Retail
120.0,Year,2016,E07000216,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
400.0,Year,2016,E07000216,,,Local Units,55-56,55-56 : Accommodation & food services
965.0,Year,2016,E07000216,,,Local Units,58-63,58-63 : Information & communication
540.0,Year,2016,E07000216,,,Local Units,64-66,64-66 : Finance & insurance
395.0,Year,2016,E07000216,,,Local Units,68,68 : Property
2150.0,Year,2016,E07000216,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
790.0,Year,2016,E07000216,,,Local Units,77-82,77-82 : Business administration & support services
25.0,Year,2016,E07000216,,,Local Units,84,84 : Public administration & defence
210.0,Year,2016,E07000216,,,Local Units,85,85 : Education
340.0,Year,2016,E07000216,,,Local Units,86-88,86-88 : Health
640.0,Year,2016,E07000216,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
9030.0,Year,2016,E07000216,,,Local Units,Total,Total
25.0,Year,2016,E07000217,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
220.0,Year,2016,E07000217,,,Local Units,05-39,05-39 : Production
490.0,Year,2016,E07000217,,,Local Units,41-43,41-43 : Construction
145.0,Year,2016,E07000217,,,Local Units,45,45 : Motor trades
205.0,Year,2016,E07000217,,,Local Units,46,46 : Wholesale
425.0,Year,2016,E07000217,,,Local Units,47,47 : Retail
145.0,Year,2016,E07000217,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
275.0,Year,2016,E07000217,,,Local Units,55-56,55-56 : Accommodation & food services
910.0,Year,2016,E07000217,,,Local Units,58-63,58-63 : Information & communication
140.0,Year,2016,E07000217,,,Local Units,64-66,64-66 : Finance & insurance
165.0,Year,2016,E07000217,,,Local Units,68,68 : Property
1350.0,Year,2016,E07000217,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
520.0,Year,2016,E07000217,,,Local Units,77-82,77-82 : Business administration & support services
20.0,Year,2016,E07000217,,,Local Units,84,84 : Public administration & defence
115.0,Year,2016,E07000217,,,Local Units,85,85 : Education
305.0,Year,2016,E07000217,,,Local Units,86-88,86-88 : Health
380.0,Year,2016,E07000217,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5835.0,Year,2016,E07000217,,,Local Units,Total,Total
1445.0,Year,2016,E10000032,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
2335.0,Year,2016,E10000032,,,Local Units,05-39,05-39 : Production
5065.0,Year,2016,E10000032,,,Local Units,41-43,41-43 : Construction
1130.0,Year,2016,E10000032,,,Local Units,45,45 : Motor trades
1790.0,Year,2016,E10000032,,,Local Units,46,46 : Wholesale
3845.0,Year,2016,E10000032,,,Local Units,47,47 : Retail
1215.0,Year,2016,E10000032,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
2220.0,Year,2016,E10000032,,,Local Units,55-56,55-56 : Accommodation & food services
3380.0,Year,2016,E10000032,,,Local Units,58-63,58-63 : Information & communication
935.0,Year,2016,E10000032,,,Local Units,64-66,64-66 : Finance & insurance
1425.0,Year,2016,E10000032,,,Local Units,68,68 : Property
7170.0,Year,2016,E10000032,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
3820.0,Year,2016,E10000032,,,Local Units,77-82,77-82 : Business administration & support services
265.0,Year,2016,E10000032,,,Local Units,84,84 : Public administration & defence
1000.0,Year,2016,E10000032,,,Local Units,85,85 : Education
2235.0,Year,2016,E10000032,,,Local Units,86-88,86-88 : Health
2805.0,Year,2016,E10000032,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
42080.0,Year,2016,E10000032,,,Local Units,Total,Total
30.0,Year,2016,E07000223,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
205.0,Year,2016,E07000223,,,Local Units,05-39,05-39 : Production
450.0,Year,2016,E07000223,,,Local Units,41-43,41-43 : Construction
80.0,Year,2016,E07000223,,,Local Units,45,45 : Motor trades
130.0,Year,2016,E07000223,,,Local Units,46,46 : Wholesale
240.0,Year,2016,E07000223,,,Local Units,47,47 : Retail
85.0,Year,2016,E07000223,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
130.0,Year,2016,E07000223,,,Local Units,55-56,55-56 : Accommodation & food services
205.0,Year,2016,E07000223,,,Local Units,58-63,58-63 : Information & communication
60.0,Year,2016,E07000223,,,Local Units,64-66,64-66 : Finance & insurance
60.0,Year,2016,E07000223,,,Local Units,68,68 : Property
325.0,Year,2016,E07000223,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
230.0,Year,2016,E07000223,,,Local Units,77-82,77-82 : Business administration & support services
15.0,Year,2016,E07000223,,,Local Units,84,84 : Public administration & defence
75.0,Year,2016,E07000223,,,Local Units,85,85 : Education
140.0,Year,2016,E07000223,,,Local Units,86-88,86-88 : Health
180.0,Year,2016,E07000223,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
2640.0,Year,2016,E07000223,,,Local Units,Total,Total
155.0,Year,2016,E07000224,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
420.0,Year,2016,E07000224,,,Local Units,05-39,05-39 : Production
895.0,Year,2016,E07000224,,,Local Units,41-43,41-43 : Construction
195.0,Year,2016,E07000224,,,Local Units,45,45 : Motor trades
245.0,Year,2016,E07000224,,,Local Units,46,46 : Wholesale
625.0,Year,2016,E07000224,,,Local Units,47,47 : Retail
175.0,Year,2016,E07000224,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
410.0,Year,2016,E07000224,,,Local Units,55-56,55-56 : Accommodation & food services
375.0,Year,2016,E07000224,,,Local Units,58-63,58-63 : Information & communication
95.0,Year,2016,E07000224,,,Local Units,64-66,64-66 : Finance & insurance
225.0,Year,2016,E07000224,,,Local Units,68,68 : Property
875.0,Year,2016,E07000224,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
495.0,Year,2016,E07000224,,,Local Units,77-82,77-82 : Business administration & support services
40.0,Year,2016,E07000224,,,Local Units,84,84 : Public administration & defence
140.0,Year,2016,E07000224,,,Local Units,85,85 : Education
425.0,Year,2016,E07000224,,,Local Units,86-88,86-88 : Health
425.0,Year,2016,E07000224,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
6215.0,Year,2016,E07000224,,,Local Units,Total,Total
560.0,Year,2016,E07000225,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
400.0,Year,2016,E07000225,,,Local Units,05-39,05-39 : Production
835.0,Year,2016,E07000225,,,Local Units,41-43,41-43 : Construction
195.0,Year,2016,E07000225,,,Local Units,45,45 : Motor trades
300.0,Year,2016,E07000225,,,Local Units,46,46 : Wholesale
710.0,Year,2016,E07000225,,,Local Units,47,47 : Retail
150.0,Year,2016,E07000225,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
415.0,Year,2016,E07000225,,,Local Units,55-56,55-56 : Accommodation & food services
460.0,Year,2016,E07000225,,,Local Units,58-63,58-63 : Information & communication
120.0,Year,2016,E07000225,,,Local Units,64-66,64-66 : Finance & insurance
310.0,Year,2016,E07000225,,,Local Units,68,68 : Property
1345.0,Year,2016,E07000225,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
640.0,Year,2016,E07000225,,,Local Units,77-82,77-82 : Business administration & support services
70.0,Year,2016,E07000225,,,Local Units,84,84 : Public administration & defence
170.0,Year,2016,E07000225,,,Local Units,85,85 : Education
310.0,Year,2016,E07000225,,,Local Units,86-88,86-88 : Health
520.0,Year,2016,E07000225,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
7510.0,Year,2016,E07000225,,,Local Units,Total,Total
15.0,Year,2016,E07000226,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
225.0,Year,2016,E07000226,,,Local Units,05-39,05-39 : Production
480.0,Year,2016,E07000226,,,Local Units,41-43,41-43 : Construction
145.0,Year,2016,E07000226,,,Local Units,45,45 : Motor trades
225.0,Year,2016,E07000226,,,Local Units,46,46 : Wholesale
465.0,Year,2016,E07000226,,,Local Units,47,47 : Retail
370.0,Year,2016,E07000226,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
295.0,Year,2016,E07000226,,,Local Units,55-56,55-56 : Accommodation & food services
380.0,Year,2016,E07000226,,,Local Units,58-63,58-63 : Information & communication
140.0,Year,2016,E07000226,,,Local Units,64-66,64-66 : Finance & insurance
100.0,Year,2016,E07000226,,,Local Units,68,68 : Property
600.0,Year,2016,E07000226,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
545.0,Year,2016,E07000226,,,Local Units,77-82,77-82 : Business administration & support services
35.0,Year,2016,E07000226,,,Local Units,84,84 : Public administration & defence
115.0,Year,2016,E07000226,,,Local Units,85,85 : Education
245.0,Year,2016,E07000226,,,Local Units,86-88,86-88 : Health
260.0,Year,2016,E07000226,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4640.0,Year,2016,E07000226,,,Local Units,Total,Total
435.0,Year,2016,E07000227,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
485.0,Year,2016,E07000227,,,Local Units,05-39,05-39 : Production
885.0,Year,2016,E07000227,,,Local Units,41-43,41-43 : Construction
235.0,Year,2016,E07000227,,,Local Units,45,45 : Motor trades
400.0,Year,2016,E07000227,,,Local Units,46,46 : Wholesale
620.0,Year,2016,E07000227,,,Local Units,47,47 : Retail
170.0,Year,2016,E07000227,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
320.0,Year,2016,E07000227,,,Local Units,55-56,55-56 : Accommodation & food services
775.0,Year,2016,E07000227,,,Local Units,58-63,58-63 : Information & communication
180.0,Year,2016,E07000227,,,Local Units,64-66,64-66 : Finance & insurance
285.0,Year,2016,E07000227,,,Local Units,68,68 : Property
1670.0,Year,2016,E07000227,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
730.0,Year,2016,E07000227,,,Local Units,77-82,77-82 : Business administration & support services
45.0,Year,2016,E07000227,,,Local Units,84,84 : Public administration & defence
185.0,Year,2016,E07000227,,,Local Units,85,85 : Education
330.0,Year,2016,E07000227,,,Local Units,86-88,86-88 : Health
545.0,Year,2016,E07000227,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
8295.0,Year,2016,E07000227,,,Local Units,Total,Total
240.0,Year,2016,E07000228,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
405.0,Year,2016,E07000228,,,Local Units,05-39,05-39 : Production
995.0,Year,2016,E07000228,,,Local Units,41-43,41-43 : Construction
180.0,Year,2016,E07000228,,,Local Units,45,45 : Motor trades
340.0,Year,2016,E07000228,,,Local Units,46,46 : Wholesale
650.0,Year,2016,E07000228,,,Local Units,47,47 : Retail
170.0,Year,2016,E07000228,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
345.0,Year,2016,E07000228,,,Local Units,55-56,55-56 : Accommodation & food services
815.0,Year,2016,E07000228,,,Local Units,58-63,58-63 : Information & communication
240.0,Year,2016,E07000228,,,Local Units,64-66,64-66 : Finance & insurance
280.0,Year,2016,E07000228,,,Local Units,68,68 : Property
1640.0,Year,2016,E07000228,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
770.0,Year,2016,E07000228,,,Local Units,77-82,77-82 : Business administration & support services
35.0,Year,2016,E07000228,,,Local Units,84,84 : Public administration & defence
210.0,Year,2016,E07000228,,,Local Units,85,85 : Education
395.0,Year,2016,E07000228,,,Local Units,86-88,86-88 : Health
540.0,Year,2016,E07000228,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
8250.0,Year,2016,E07000228,,,Local Units,Total,Total
10.0,Year,2016,E07000229,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
195.0,Year,2016,E07000229,,,Local Units,05-39,05-39 : Production
525.0,Year,2016,E07000229,,,Local Units,41-43,41-43 : Construction
100.0,Year,2016,E07000229,,,Local Units,45,45 : Motor trades
150.0,Year,2016,E07000229,,,Local Units,46,46 : Wholesale
535.0,Year,2016,E07000229,,,Local Units,47,47 : Retail
95.0,Year,2016,E07000229,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
305.0,Year,2016,E07000229,,,Local Units,55-56,55-56 : Accommodation & food services
370.0,Year,2016,E07000229,,,Local Units,58-63,58-63 : Information & communication
100.0,Year,2016,E07000229,,,Local Units,64-66,64-66 : Finance & insurance
165.0,Year,2016,E07000229,,,Local Units,68,68 : Property
715.0,Year,2016,E07000229,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
410.0,Year,2016,E07000229,,,Local Units,77-82,77-82 : Business administration & support services
25.0,Year,2016,E07000229,,,Local Units,84,84 : Public administration & defence
105.0,Year,2016,E07000229,,,Local Units,85,85 : Education
390.0,Year,2016,E07000229,,,Local Units,86-88,86-88 : Health
335.0,Year,2016,E07000229,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4530.0,Year,2016,E07000229,,,Local Units,Total,Total
24915.0,Year,2016,E12000009,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
15085.0,Year,2016,E12000009,,,Local Units,05-39,05-39 : Production
31040.0,Year,2016,E12000009,,,Local Units,41-43,41-43 : Construction
8505.0,Year,2016,E12000009,,,Local Units,45,45 : Motor trades
9685.0,Year,2016,E12000009,,,Local Units,46,46 : Wholesale
25660.0,Year,2016,E12000009,,,Local Units,47,47 : Retail
8870.0,Year,2016,E12000009,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
18805.0,Year,2016,E12000009,,,Local Units,55-56,55-56 : Accommodation & food services
16765.0,Year,2016,E12000009,,,Local Units,58-63,58-63 : Information & communication
5780.0,Year,2016,E12000009,,,Local Units,64-66,64-66 : Finance & insurance
9230.0,Year,2016,E12000009,,,Local Units,68,68 : Property
38230.0,Year,2016,E12000009,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
21115.0,Year,2016,E12000009,,,Local Units,77-82,77-82 : Business administration & support services
2485.0,Year,2016,E12000009,,,Local Units,84,84 : Public administration & defence
8030.0,Year,2016,E12000009,,,Local Units,85,85 : Education
15280.0,Year,2016,E12000009,,,Local Units,86-88,86-88 : Health
16600.0,Year,2016,E12000009,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
276080.0,Year,2016,E12000009,,,Local Units,Total,Total
330.0,Year,2016,E06000022,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
405.0,Year,2016,E06000022,,,Local Units,05-39,05-39 : Production
1015.0,Year,2016,E06000022,,,Local Units,41-43,41-43 : Construction
225.0,Year,2016,E06000022,,,Local Units,45,45 : Motor trades
305.0,Year,2016,E06000022,,,Local Units,46,46 : Wholesale
985.0,Year,2016,E06000022,,,Local Units,47,47 : Retail
200.0,Year,2016,E06000022,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
705.0,Year,2016,E06000022,,,Local Units,55-56,55-56 : Accommodation & food services
825.0,Year,2016,E06000022,,,Local Units,58-63,58-63 : Information & communication
195.0,Year,2016,E06000022,,,Local Units,64-66,64-66 : Finance & insurance
335.0,Year,2016,E06000022,,,Local Units,68,68 : Property
1865.0,Year,2016,E06000022,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
735.0,Year,2016,E06000022,,,Local Units,77-82,77-82 : Business administration & support services
65.0,Year,2016,E06000022,,,Local Units,84,84 : Public administration & defence
275.0,Year,2016,E06000022,,,Local Units,85,85 : Education
560.0,Year,2016,E06000022,,,Local Units,86-88,86-88 : Health
655.0,Year,2016,E06000022,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
9680.0,Year,2016,E06000022,,,Local Units,Total,Total
25.0,Year,2016,E06000028,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
295.0,Year,2016,E06000028,,,Local Units,05-39,05-39 : Production
1005.0,Year,2016,E06000028,,,Local Units,41-43,41-43 : Construction
