V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
3560.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
3160.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
1115.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
303145.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,Total
15110.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,0-49
15595.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,50-99
20720.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,100-249
7925.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,250-499
2225.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,500-999
620.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
150.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
15.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
10.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,50000+
62370.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,Total
4645.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,0-49
4005.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,50-99
8035.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,100-249
4205.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,250-499
2200.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,500-999
1200.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,1000-1999
585.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,2000-4999
90.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,5000-9999
30.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,10000-49999
10.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,50000+
25005.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
20.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
15.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,0-49
15.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,50-99
25.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,100-249
30.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,250-499
30.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,500-999
80.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,1000-1999
155.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,2000-4999
145.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,5000-9999
40.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,10000-49999
35.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,50000+
570.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,Total
685.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,0-49
225.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,50-99
125.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,100-249
50.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,250-499
45.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,500-999
50.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,1000-1999
75.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,2000-4999
40.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,5000-9999
40.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,10000-49999
15.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,50000+
1350.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,Total
2970.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
1670.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
2505.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
1680.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
1050.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
540.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
435.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
190.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
155.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
25.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
11220.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
64960.0,Year,2017,E12000008,,,Enterprise,Total,Total,,0-49
96635.0,Year,2017,E12000008,,,Enterprise,Total,Total,,50-99
130960.0,Year,2017,E12000008,,,Enterprise,Total,Total,,100-249
47790.0,Year,2017,E12000008,,,Enterprise,Total,Total,,250-499
27580.0,Year,2017,E12000008,,,Enterprise,Total,Total,,500-999
16080.0,Year,2017,E12000008,,,Enterprise,Total,Total,,1000-1999
10990.0,Year,2017,E12000008,,,Enterprise,Total,Total,,2000-4999
4040.0,Year,2017,E12000008,,,Enterprise,Total,Total,,5000-9999
3440.0,Year,2017,E12000008,,,Enterprise,Total,Total,,10000-49999
1205.0,Year,2017,E12000008,,,Enterprise,Total,Total,,50000+
403680.0,Year,2017,E12000008,,,Enterprise,Total,Total,,Total
20530.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
36335.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
45810.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
17855.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
11435.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
6900.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
4805.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
1650.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
1380.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
330.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
147030.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,Total
13500.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,0-49
12255.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,50-99
15110.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,100-249
5445.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,250-499
1535.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,500-999
405.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
105.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
15.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
5.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,50000+
48375.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,Total
6625.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,0-49
4780.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,50-99
9295.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,100-249
4735.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,250-499
2250.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,500-999
1085.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,1000-1999
430.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,2000-4999
60.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,5000-9999
25.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,10000-49999
0.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,50000+
29285.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
10.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
20.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
15.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,0-49
5.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,50-99
10.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,100-249
20.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,250-499
20.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,500-999
70.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,1000-1999
110.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,2000-4999
115.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,5000-9999
50.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,10000-49999
30.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,50000+
445.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,Total
860.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,0-49
160.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,50-99
75.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,100-249
45.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,250-499
25.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,500-999
25.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,1000-1999
30.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,2000-4999
10.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,5000-9999
20.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,10000-49999
5.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,50000+
1255.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,Total
2295.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
1160.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1780.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
1245.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
720.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
320.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
230.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
80.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
85.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
20.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
7935.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
43825.0,Year,2017,E12000009,,,Enterprise,Total,Total,,0-49
54695.0,Year,2017,E12000009,,,Enterprise,Total,Total,,50-99
72080.0,Year,2017,E12000009,,,Enterprise,Total,Total,,100-249
29345.0,Year,2017,E12000009,,,Enterprise,Total,Total,,250-499
15985.0,Year,2017,E12000009,,,Enterprise,Total,Total,,500-999
8805.0,Year,2017,E12000009,,,Enterprise,Total,Total,,1000-1999
5710.0,Year,2017,E12000009,,,Enterprise,Total,Total,,2000-4999
1935.0,Year,2017,E12000009,,,Enterprise,Total,Total,,5000-9999
1575.0,Year,2017,E12000009,,,Enterprise,Total,Total,,10000-49999
390.0,Year,2017,E12000009,,,Enterprise,Total,Total,,50000+
234345.0,Year,2017,E12000009,,,Enterprise,Total,Total,,Total
7825.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
13890.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
16670.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
6835.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
4610.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
2735.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
1920.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
730.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
660.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
150.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
56025.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
7720.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,0-49
6060.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
8045.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
3015.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,250-499
810.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,500-999
205.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
40.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
0.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
0.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,50000+
25895.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
4635.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,0-49
2930.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,50-99
4600.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,100-249
2335.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,250-499
1125.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,500-999
525.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,1000-1999
165.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,2000-4999
30.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,5000-9999
10.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,10000-49999
0.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,50000+
16355.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
5.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
5.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
10.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,0-49
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,50-99
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,100-249
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,250-499
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,500-999
10.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,1000-1999
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,2000-4999
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,5000-9999
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,10000-49999
15.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,50000+
40.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,Total
285.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,0-49
70.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,50-99
55.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,100-249
10.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,250-499
5.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,500-999
10.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,1000-1999
5.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,2000-4999
5.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,5000-9999
15.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,10000-49999
5.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,50000+
465.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,Total
935.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
640.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1035.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
560.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
305.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
160.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
90.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
40.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
20.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
10.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
3795.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
21400.0,Year,2017,W92000001,,,Enterprise,Total,Total,,0-49
23590.0,Year,2017,W92000001,,,Enterprise,Total,Total,,50-99
30405.0,Year,2017,W92000001,,,Enterprise,Total,Total,,100-249
12755.0,Year,2017,W92000001,,,Enterprise,Total,Total,,250-499
6860.0,Year,2017,W92000001,,,Enterprise,Total,Total,,500-999
3645.0,Year,2017,W92000001,,,Enterprise,Total,Total,,1000-1999
2230.0,Year,2017,W92000001,,,Enterprise,Total,Total,,2000-4999
805.0,Year,2017,W92000001,,,Enterprise,Total,Total,,5000-9999
715.0,Year,2017,W92000001,,,Enterprise,Total,Total,,10000-49999
180.0,Year,2017,W92000001,,,Enterprise,Total,Total,,50000+
102585.0,Year,2017,W92000001,,,Enterprise,Total,Total,,Total
14060.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
27345.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
35715.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
12580.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
8330.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
5105.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
3750.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
1400.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
1290.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
400.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
109975.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
9115.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,0-49
8295.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
12195.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
4545.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,250-499
1340.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,500-999
315.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
90.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
15.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
0.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,50000+
35910.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
3720.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,0-49
3025.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,50-99
6160.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,100-249
3870.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,250-499
2180.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,500-999
1055.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,1000-1999
335.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,2000-4999
40.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,5000-9999
35.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,10000-49999
5.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,50000+
20425.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
15.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
0.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,0-49
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,50-99
0.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,100-249
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,250-499
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,500-999
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,1000-1999
20.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,2000-4999
10.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,5000-9999
25.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,10000-49999
25.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,50000+
100.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,Total
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,0-49
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,50-99
10.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,100-249
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,250-499
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,500-999
0.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,1000-1999
10.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,2000-4999
0.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,5000-9999
20.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,10000-49999
10.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,50000+
70.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,Total
1865.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
1405.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1965.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
1295.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
