V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Turnover Size Band_codelist,Turnover Size Band
135.0,Year,2017,K04000001,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
75.0,Year,2017,K04000001,,,Enterprise,11,11 : Manufacture of beverages,,5000+
1745.0,Year,2017,K04000001,,,Enterprise,11,11 : Manufacture of beverages,,Total
385.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,0-49
295.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,50-99
450.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,100-249
200.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,250-499
125.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,500-999
125.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
70.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,5000+
1650.0,Year,2017,E92000001,,,Enterprise,11,11 : Manufacture of beverages,,Total
15.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,0-49
15.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,50-99
20.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,100-249
5.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,250-499
5.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,500-999
5.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
0.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,5000+
65.0,Year,2017,E12000001,,,Enterprise,11,11 : Manufacture of beverages,,Total
40.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,0-49
40.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,50-99
50.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,100-249
35.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,250-499
5.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,500-999
10.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
5.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,5000+
185.0,Year,2017,E12000002,,,Enterprise,11,11 : Manufacture of beverages,,Total
35.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,0-49
25.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,50-99
55.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,100-249
20.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,250-499
15.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,500-999
15.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
10.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,5000+
175.0,Year,2017,E12000003,,,Enterprise,11,11 : Manufacture of beverages,,Total
35.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,0-49
20.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,50-99
55.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,100-249
20.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,250-499
15.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,500-999
5.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
5.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,5000+
155.0,Year,2017,E12000004,,,Enterprise,11,11 : Manufacture of beverages,,Total
40.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,0-49
35.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,50-99
35.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,100-249
15.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,250-499
10.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,500-999
15.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
10.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,5000+
160.0,Year,2017,E12000005,,,Enterprise,11,11 : Manufacture of beverages,,Total
45.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,0-49
30.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,50-99
30.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,100-249
15.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,250-499
10.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,500-999
10.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
15.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,5000+
155.0,Year,2017,E12000006,,,Enterprise,11,11 : Manufacture of beverages,,Total
55.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,0-49
40.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,50-99
75.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,100-249
35.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,250-499
20.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,500-999
20.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
10.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,5000+
255.0,Year,2017,E12000007,,,Enterprise,11,11 : Manufacture of beverages,,Total
60.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,0-49
45.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,50-99
70.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,100-249
25.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,250-499
25.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,500-999
25.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
5.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,5000+
255.0,Year,2017,E12000008,,,Enterprise,11,11 : Manufacture of beverages,,Total
60.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,0-49
45.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,50-99
60.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,100-249
30.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,250-499
20.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,500-999
20.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
10.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,5000+
245.0,Year,2017,E12000009,,,Enterprise,11,11 : Manufacture of beverages,,Total
15.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,0-49
20.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,50-99
30.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,100-249
10.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,250-499
5.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,500-999
10.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
5.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,5000+
95.0,Year,2017,W92000004,,,Enterprise,11,11 : Manufacture of beverages,,Total
50.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,0-49
40.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,50-99
65.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,100-249
20.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,250-499
15.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,500-999
20.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
30.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,5000+
240.0,Year,2017,S92000003,,,Enterprise,11,11 : Manufacture of beverages,,Total
10.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,0-49
10.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,50-99
10.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,100-249
5.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,250-499
0.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,500-999
0.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,1000-4999
5.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,5000+
40.0,Year,2017,N92000002,,,Enterprise,11,11 : Manufacture of beverages,,Total
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,K02000001,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,K03000001,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,K04000001,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E92000001,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000001,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000002,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000003,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000004,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000005,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000006,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,5000+
0.0,Year,2017,E12000007,,,Enterprise,12,12 : Manufacture of tobacco products,,Total
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,0-49
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,50-99
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,100-249
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,250-499
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,500-999
0.0,Year,2017,E12000008,,,Enterprise,12,12 : Manufacture of tobacco products,,1000-4999
